,Longitude,Latitude,Soil Mapping Unit,Country
3568,29.08,-24.33,30286,"DOORNFONTEIN, SF"
3569,29.23,-24.45,30454,"UITZICHT, SF"
3570,30.18,-24.13,30187,"THE DOWNS, SF"
3571,30.18,-24.13,30187,"THE DOWNS, SF"
3572,30.3,-24.13,29887,"SCHELM, SF"
3573,30.87,-24.13,29932,"INYOKO, SF"
3574,27.63,-23.95,29456,"STERKFONTEIN, SF"
3575,28.08,-23.95,29194,"DERDEKRAAL, SF"
3576,28.08,-23.95,29194,"DERDEKRAAL, SF"
3577,28.12,-23.53,28590,"VILLA NORA POL, SF"
3578,28.12,-23.53,28590,"VILLA NORA POL, SF"
3579,29.13,-23.82,28785,"BERGZICHT, SF"
3580,29.13,-23.82,28785,"BERGZICHT, SF"
3581,29.52,-23.88,29423,"BROADLANDS, SF"
3582,29.52,-23.88,29423,"BROADLANDS, SF"
3583,29.52,-23.88,29423,"BROADLANDS, SF"
3584,29.52,-23.88,29423,"BROADLANDS, SF"
3585,29.6,-23.68,28145,"SANDRIVIERSPOORT, SF"
3586,29.6,-23.68,28145,"SANDRIVIERSPOORT, SF"
3587,29.58,-23.93,29423,"KALKFONTEIN, SF"
3588,29.58,-23.93,29423,"KALKFONTEIN, SF"
3589,29.92,-23.53,28690,"DRIEFONTEIN, SF"
3590,29.92,-23.53,28690,"DRIEFONTEIN, SF"
3591,29.93,-23.93,29135,"HAENERTSBURG POL, SF"
3592,29.97,-23.85,29135,"BROEDERSTROOM BOS, SF"
3593,30.02,-23.82,29135,"DE HOEK BOS, SF"
3594,30.02,-23.82,29115,"DE HOEK BOS, SF"
3595,30.02,-23.82,29135,"DE HOEK BOS, SF"
3596,30.02,-23.82,29115,"DE HOEK BOS, SF"
3597,30.08,-23.82,29135,"MIDDLEKOP BOS, SF"
3598,30.08,-23.82,29135,"MIDDLEKOP BOS, SF"
3599,30.08,-23.82,29135,"MIDDLEKOP BOS, SF"
3600,30.08,-23.82,29135,"MIDDLEKOP BOS, SF"
3601,30.1,-23.73,29135,"WESTFALIA, SF"
3602,30.13,-23.78,29135,"ZOMERKOMST BOS, SF"
3603,30.13,-23.7,29135,"DUIWELSKLOOF MUN, SF"
3604,30.13,-23.8,29135,"MERENSKY SKL, SF"
3605,30.28,-23.87,29350,"VALENCIA ESTATES, SF"
3606,30.28,-23.87,29350,"VALENCIA ESTATES, SF"
3607,30.27,-23.62,29023,"RAVENSHILL, SF"
3608,30.27,-23.62,29023,"RAVENSHILL, SF"
3609,30.3,-23.87,29350,"LETABA ESTATES, SF"
3610,30.32,-23.87,29350,"LEEUWFONTEIN, SF"
3611,30.32,-23.87,29350,"LEEUWFONTEIN, SF"
3612,30.65,-23.78,28961,"BLACK HILLS, SF"
3613,30.67,-23.65,28961,"EILAND, SF"
3614,27.35,-23.4,12885,"STOCKPORT POL, SF"
3615,29.12,-23.28,31082,"BOCHUM 1, SF"
3616,29.12,-23.28,28266,"BOCHUM 1, SF"
3617,29.13,-23.28,7001,"BOCHUM, SF"
3618,29.57,-23.37,28266,"LEGKRAAL, SF"
3619,29.67,-23.12,28195,"UNA AGR, SF"
3620,29.67,-23.12,28195,"UNA AGR, SF"
3621,29.8,-23.32,28266,"BANDERLIERKOP POL, SF"
3622,29.8,-23.32,28266,"BANDERLIERKOP POL, SF"
3623,29.83,-23.03,28174,"VERSAMELHOEK, SF"
3624,29.87,-23.23,28277,"ZWARTRANDJES, SF"
3625,29.9,-23.17,28277,"MAMAKUIL, SF"
3626,29.92,-23.02,28195,"GROBLERSPLAAS, SF"
3627,29.92,-23.02,28174,"GROBLERSPLAAS, SF"
3628,29.92,-23.02,28195,"GROBLERSPLAAS, SF"
3629,29.92,-23.02,28174,"GROBLERSPLAAS, SF"
3630,29.88,-23.47,28731,"MAASBULT, SF"
3631,29.88,-23.47,28731,"MAASBULT, SF"
3632,29.88,-23.47,28731,"MAASBULT, SF"
3633,29.88,-23.47,28731,"MAASBULT, SF"
3634,30.07,-23.17,28277,"ELIM HOSP, SF"
3635,30.13,-23.07,28256,"GOEDEHOOP BOS, SF"
3636,30.13,-23.07,28256,"GOEDEHOOP BOS, SF"
3637,30.15,-23.35,28498,"BONTFONTEIN, SF"
