,Longitude,Latitude,Soil Mapping Unit,Country
3227,-38.72,-4.22,12862,"ACARAPE, BR"
3228,-38.98,-4.25,12862,"VENEZUELA, BR"
3229,-38.98,-4.25,12862,"VENEZUELA, BR"
3230,-39.0,-4.3,12862,"MULUNGU, BR"
3231,-38.88,-4.33,12862,"BATURITE, BR"
3232,-38.88,-4.33,12862,"BATURITE, BR"
3233,-38.88,-4.33,12862,"BATURITE, BR"
3234,-38.88,-4.33,12862,"BATURITE, BR"
3235,-38.77,-4.32,12862,"ANTONIO DIOGO, BR"
3236,-38.83,-4.37,12862,"ARACOIABA, BR"
3237,-38.83,-4.37,12862,"ARACOIABA, BR"
3238,-38.7,-4.42,12859,"VAZANTES, BR"
3239,-38.7,-4.42,12859,"VAZANTES, BR"
3240,-38.23,-4.13,12857,"CASCAVEL, BR"
3241,-38.33,-4.22,12857,"ANGICOS, BR"
3242,-38.33,-4.22,12857,"ANGICOS, BR"
3243,-38.12,-4.33,12857,"ITAPEIM, BR"
3244,-38.12,-4.33,12857,"ITAPEIM, BR"
3245,-38.12,-4.33,12857,"ITAPEIM, BR"
3246,-38.12,-4.33,12857,"ITAPEIM, BR"
3247,-38.33,-4.43,12859,"PITOMBEIRAS, BR"
3248,-38.33,-4.43,12859,"PITOMBEIRAS, BR"
3249,-37.95,-4.47,12857,"UMBURANAS, BR"
3250,-37.78,-4.45,12857,"FORTIM, BR"
3251,-37.78,-4.45,12857,"FORTIM, BR"
3252,-39.62,-4.52,12860,"ITATIRA, BR"
3253,-39.62,-4.52,12860,"ITATIRA, BR"
3254,-39.62,-4.67,12860,"LAGOA DO MATO, BR"
3255,-39.62,-4.67,12860,"LAGOA DO MATO, BR"
3256,-39.62,-4.67,12860,"LAGOA DO MATO, BR"
3257,-39.62,-4.67,12860,"LAGOA DO MATO, BR"
3258,-39.93,-4.72,12862,"JACAMPARI, BR"
3259,-39.7,-4.73,12860,"OLHO DAGUA DOS CARMEIROS, BR"
3260,-39.7,-4.73,12860,"OLHO DAGUA DOS CARMEIROS, BR"
3261,-39.8,-4.75,12860,"IBUACU, BR"
3262,-39.55,-4.8,12862,"MADALENA, BR"
3263,-39.17,-4.57,12859,"FAZENDA FEIJAO, BR"
3264,-39.17,-4.57,12859,"FAZENDA FEIJAO, BR"
3265,-39.47,-4.7,12862,"SAO JOSE DA MACAOCA, BR"
3266,-39.12,-4.8,12859,"ACUDE POMPEU SOBRINHO, BR"
3267,-39.12,-4.8,12859,"ACUDE POMPEU SOBRINHO, BR"
3268,-39.38,-4.88,12859,"FAZENDA MONTE ALEGRE, BR"
3269,-39.38,-4.88,12859,"FAZENDA MONTE ALEGRE, BR"
3270,-39.38,-4.88,12859,"FAZENDA MONTE ALEGRE, BR"
3271,-39.38,-4.88,12859,"FAZENDA MONTE ALEGRE, BR"
3272,-39.18,-4.88,12862,"QUEIMADAS, BR"
3273,-39.18,-4.88,12862,"QUEIMADAS, BR"
3274,-39.13,-4.93,12862,"DOM MAURICIO, BR"
3275,-39.17,-4.98,12862,"CUSTODIO, BR"
3276,-39.17,-4.98,12862,"CUSTODIO, BR"
3277,-39.17,-4.98,12862,"CUSTODIO, BR"
3278,-39.17,-4.98,12862,"CUSTODIO, BR"
3279,-39.07,-4.97,12862,"ACUDE CEDRO, BR"
3280,-38.95,-4.52,12859,"RIACHAO, BR"
3281,-38.78,-4.5,12859,"PASSAGEM FUNDA, BR"
3282,-38.78,-4.5,12859,"PASSAGEM FUNDA, BR"
3283,-38.57,-4.53,12859,"CURUPIRA, BR"
3284,-38.57,-4.53,12859,"CURUPIRA, BR"
3285,-38.95,-4.55,12859,"ITAPIUNA, BR"
3286,-38.97,-4.65,12859,"CAIO PRADO, BR"
3287,-38.87,-4.75,12859,"VARZEA NOVA, BR"
3288,-38.85,-4.75,12859,"OLHO DAGUA, BR"
3289,-38.98,-4.82,12859,"DANIEL DE QUEIROZ MUXIOPO, BR"
3290,-38.98,-4.82,12859,"DANIEL DE QUEIROZ MUXIOPO, BR"
3291,-38.62,-4.83,12859,"BOA AGUA, BR"
3292,-38.62,-4.83,12859,"BOA AGUA, BR"
3293,-38.62,-4.83,12859,"BOA AGUA, BR"
3294,-38.62,-4.83,12859,"BOA AGUA, BR"
3295,-38.95,-4.9,12859,"SAO FRANCISCO, BR"
3296,-38.92,-4.97,12859,"SALVA VIDAS, BR"
3297,-38.92,-4.97,12859,"SALVA VIDAS, BR"
3298,-38.88,-4.98,12859,"VARZEA DA ONCA, BR"
3299,-38.88,-4.98,12859,"VARZEA DA ONCA, BR"
3300,-38.88,-4.98,12859,"VARZEA DA ONCA, BR"
3301,-38.88,-4.98,12859,"VARZEA DA ONCA, BR"
3302,-38.82,-4.98,12859,"FAZENDA SANTA MARIA, BR"
3303,-38.82,-4.98,12859,"FAZENDA SANTA MARIA, BR"
3304,-38.65,-4.97,12859,"IBICUITINGA, BR"
3305,-38.18,-4.57,12857,"BOQUEIRAO DO CESARIO, BR"
3306,-38.33,-4.68,12859,"PATOS, BR"
3307,-38.33,-4.68,12859,"PATOS, BR"
3308,-38.17,-4.83,12859,"ACUDE SANTO ANTONIO DE RUSSAS, BR"
3309,-38.17,-4.83,12859,"ACUDE SANTO ANTONIO DE RUSSAS, BR"
3310,-38.17,-4.83,12859,"ACUDE SANTO ANTONIO DE RUSSAS, BR"
3311,-38.17,-4.83,12859,"ACUDE SANTO ANTONIO DE RUSSAS, BR"
3312,-38.35,-4.87,12859,"FEITICEIRO, BR"
3313,-38.22,-4.98,12859,"BIXOPA, BR"
3314,-38.22,-4.98,12859,"BIXOPA, BR"
3315,-38.22,-4.98,12859,"BIXOPA, BR"
3316,-38.22,-4.98,12859,"BIXOPA, BR"
3317,-37.98,-4.57,12857,"AROEIRAS, BR"
3318,-37.98,-4.57,12857,"AROEIRAS, BR"
3319,-37.77,-4.57,12857,"ARACATI, BR"
3320,-37.95,-4.73,12859,"PALHANO, BR"
3321,-37.95,-4.73,12859,"PALHANO, BR"
3322,-37.97,-4.93,12856,"RUSSAS, BR"
3323,-37.82,-4.98,12856,"VIEIRA, BR"
3324,-37.82,-4.98,12856,"VIEIRA, BR"
3325,-37.42,-4.82,12857,"MATA FRESCA, BR"
3326,-37.42,-4.82,12857,"MATA FRESCA, BR"
3327,-37.25,-4.83,12849,"TIBAU, BR"
3328,-37.13,-4.95,7001,"AREIA BRANCA, BR"
3329,-46.37,-5.28,12608,"PATOS, BR"
3330,-46.37,-5.28,12608,"PATOS, BR"
3331,-45.58,-5.17,12594,"ALDEIA VELHA, BR"
3332,-45.58,-5.17,12594,"ALDEIA VELHA, BR"
3333,-45.58,-5.17,12594,"ALDEIA VELHA, BR"
3334,-45.58,-5.17,12594,"ALDEIA VELHA, BR"
3335,-45.57,-5.47,12594,"NARU, BR"
3336,-47.07,-5.83,12610,"MONTES ALTOS, BR"
3337,-47.07,-5.83,12610,"MONTES ALTOS, BR"
3338,-46.77,-5.57,12608,"AMARANTE DO MARANHAO, BR"
3339,-46.13,-5.82,12608,"GRAJAU, BR"
3340,-45.88,-5.58,12594,"SOLTA DO CARLOS, BR"
3341,-45.88,-5.58,12594,"SOLTA DO CARLOS, BR"
3342,-45.88,-5.58,12594,"SOLTA DO CARLOS, BR"
3343,-45.88,-5.58,12594,"SOLTA DO CARLOS, BR"
3344,-45.33,-5.73,12594,"ALDEIA SARDINHA, BR"
3345,-45.33,-5.73,12594,"ALDEIA SARDINHA, BR"
3346,-47.4,-6.33,12610,"PORTO FRANCO, BR"
3347,-47.4,-6.33,7001,"PORTO FRANCO, BR"
3348,-46.47,-6.23,12610,"CONCEICAO, BR"
3349,-46.05,-6.33,12608,"FAZENDA FORMOSA, BR"
3350,-46.05,-6.33,12610,"FAZENDA FORMOSA, BR"
3351,-45.22,-6.28,12594,"RESPLANDES, BR"
3352,-45.22,-6.28,12594,"RESPLANDES, BR"
3353,-45.22,-6.28,12594,"RESPLANDES, BR"
3354,-45.22,-6.28,12594,"RESPLANDES, BR"
3355,-46.88,-6.63,12610,"SAO PEDRO, BR"
3356,-46.88,-6.63,12610,"SAO PEDRO, BR"
3357,-46.17,-6.9,12610,"FORTALEZA DOS NOGUEIRAS, BR"
3358,-45.62,-6.52,12594,"JOSE MIGUEL, BR"
3359,-45.62,-6.52,12594,"JOSE MIGUEL, BR"
3360,-47.25,-7.22,12612,"GENIPAPO CABECEIRA DA LAGE, BR"
3361,-47.25,-7.22,12612,"GENIPAPO CABECEIRA DA LAGE, BR"
3362,-46.62,-7.38,12612,"RIACHAO, BR"
3363,-46.62,-7.38,12612,"RIACHAO, BR"
3364,-46.62,-7.38,12612,"RIACHAO, BR"
3365,-46.62,-7.38,12612,"RIACHAO, BR"
3366,-45.97,-7.48,12870,"BREJO COMPRIDO BOTO, BR"
3367,-45.48,-7.03,12870,"SAO RAIMUNDO DAS MANGABEIRAS, BR"
3368,-45.48,-7.03,12870,"SAO RAIMUNDO DAS MANGABEIRAS, BR"
3369,-45.48,-7.03,12870,"SAO RAIMUNDO DAS MANGABEIRAS, BR"
3370,-45.48,-7.03,12870,"SAO RAIMUNDO DAS MANGABEIRAS, BR"
3371,-45.13,-7.08,12870,"LORETO, BR"
3372,-45.13,-7.08,12870,"LORETO, BR"
3373,-46.88,-7.75,12870,"FAZENDA ANGICOS, BR"
3374,-46.88,-7.75,12870,"FAZENDA ANGICOS, BR"
3375,-46.47,-7.67,12870,"COQUEIRO, BR"
3376,-46.47,-7.67,12870,"COQUEIRO, BR"
3377,-46.23,-8.17,12870,"FAZENDA OURO, BR"
3378,-46.23,-8.17,12870,"FAZENDA OURO, BR"
3379,-45.67,-8.27,12870,"TRANQUEIRAS, BR"
3380,-45.77,-8.47,12870,"TASSO FRAGOSO BREJO DA PORTA, BR"
3381,-45.77,-8.47,12870,"TASSO FRAGOSO BREJO DA PORTA, BR"
3382,-46.72,-8.72,12870,"RIO VERDE, BR"
3383,-46.72,-8.72,12870,"RIO VERDE, BR"
3384,-46.72,-8.72,12870,"RIO VERDE, BR"
3385,-46.72,-8.72,12870,"RIO VERDE, BR"
3386,-46.87,-8.97,12870,"AMARO LEITE, BR"
3387,-46.87,-8.97,12870,"AMARO LEITE, BR"
3388,-46.47,-8.5,12870,"COROATA, BR"
3389,-46.15,-8.92,12870,"FAZENDA SALINAS, BR"
3390,-46.15,-8.92,12870,"FAZENDA SALINAS, BR"
3391,-45.88,-8.73,12870,"CACHOEIRA, BR"
3392,-45.88,-8.73,12870,"CACHOEIRA, BR"
3393,-46.7,-9.3,12870,"CABECEIRA, BR"
3394,-46.2,-9.17,12870,"CAMBUI, BR"
3395,-46.2,-9.17,12870,"CAMBUI, BR"
3396,-46.3,-9.45,12825,"MORRINHOS, BR"
3397,-45.93,-9.13,12870,"ALTO PARNAIBA, BR"
3398,-45.72,-9.25,12870,"CACHOEIRA, BR"
3399,-45.72,-9.25,12870,"CACHOEIRA, BR"
3400,-45.25,-9.17,12870,"FAZENDA MELANCIA, BR"
3401,-45.25,-9.17,12870,"FAZENDA MELANCIA, BR"
3402,-45.27,-9.22,12870,"FAZENDA SANTA MARIA, BR"
3403,-45.27,-9.22,12870,"FAZENDA SANTA MARIA, BR"
3404,-45.23,-9.4,12870,"BREJO, BR"
3405,-45.67,-9.75,12825,"BOQUEIRAO DOS FELIPES, BR"
3406,-45.38,-9.7,12870,"FAZENDA BELA VISTA, BR"
3407,-45.38,-9.7,12870,"FAZENDA BELA VISTA, BR"
3408,-45.03,-9.78,12870,"REGALO, BR"
3409,-45.03,-9.78,12870,"REGALO, BR"
3410,-45.35,-9.83,12870,"GILBUES, BR"
3411,-45.35,-9.83,12868,"GILBUES, BR"
3412,-45.48,-9.95,12868,"BARREIRAS DO PIAUI, BR"
3413,-45.48,-9.95,12868,"BARREIRAS DO PIAUI, BR"
3414,-44.52,-5.25,12592,"PRESIDENTE DUTRA CURADOR, BR"
3415,-44.52,-5.25,12592,"PRESIDENTE DUTRA CURADOR, BR"
3416,-43.73,-5.03,12583,"PEDRAS, BR"
3417,-43.73,-5.03,12583,"PEDRAS, BR"
3418,-43.83,-5.27,12583,"SAO JOSE DOS PERDIDOS, BR"
3419,-43.52,-5.32,12594,"PAIOL, BR"
3420,-43.52,-5.32,12594,"PAIOL, BR"
3421,-43.1,-5.18,12594,"BURITI CORTADO, BR"
3422,-42.82,-5.07,7001,"TERESINA, BR"
3423,-42.82,-5.07,7001,"TERESINA, BR"
3424,-42.8,-5.05,7001,"CAMPO APOLONIO SALES, BR"
3425,-42.7,-5.37,12582,"DEMERVAL LOBAO, BR"
3426,-42.47,-5.03,12583,"ALTOS, BR"
3427,-42.47,-5.03,7001,"ALTOS, BR"
3428,-42.08,-5.02,12579,"FAZENDA IPIRANGA, BR"
3429,-42.08,-5.02,12579,"FAZENDA IPIRANGA, BR"
3430,-42.22,-5.27,12579,"ALTO LONGA, BR"
3431,-42.22,-5.27,12579,"ALTO LONGA, BR"
3432,-42.37,-5.45,7001,"BENEDITINOS SAO BENEDITO, BR"
3433,-41.97,-5.05,12579,"PAJEU, BR"
3434,-41.57,-5.33,12579,"CASTELO DO PIAUI MARVAO, BR"
3435,-41.57,-5.33,12579,"CASTELO DO PIAUI MARVAO, BR"
3436,-41.08,-5.05,12873,"OITICICA, BR"
3437,-41.08,-5.05,12873,"OITICICA, BR"
3438,-41.08,-5.33,12872,"SANTANA, BR"
3439,-41.08,-5.33,12872,"SANTANA, BR"
3440,-41.08,-5.33,12872,"SANTANA, BR"
3441,-41.08,-5.33,12872,"SANTANA, BR"
3442,-41.1,-5.45,12872,"ALIVIO, BR"
3443,-40.93,-5.07,12862,"IBIAPABA, BR"
3444,-40.7,-5.32,12862,"PATOS, BR"
3445,-40.57,-5.3,12862,"BARRA, BR"
3446,-40.93,-5.43,12872,"CABECA DA ONCA, BR"
3447,-40.68,-5.45,12862,"NOVO ORIENTE, BR"
3448,-40.28,-5.08,12862,"CURIMATA, BR"
3449,-40.28,-5.08,12862,"CURIMATA, BR"
3450,-40.28,-5.08,12862,"CURIMATA, BR"
3451,-40.28,-5.08,12862,"CURIMATA, BR"
3452,-40.47,-5.28,12862,"ADAO, BR"
3453,-40.47,-5.28,12862,"ADAO, BR"
3454,-40.33,-5.38,12862,"INDEPENDENCIA, BR"
3455,-40.33,-5.38,12862,"INDEPENDENCIA, BR"
3456,-40.33,-5.38,12862,"INDEPENDENCIA, BR"
3457,-40.33,-5.38,12862,"INDEPENDENCIA, BR"
3458,-44.73,-5.8,12594,"SAO JOAQUIM DOS MELOS, BR"
3459,-44.9,-5.98,12594,"LEANDRO, BR"
3460,-44.07,-5.68,12594,"FAZENDA FORTUNA, BR"
3461,-44.37,-5.7,12594,"SAO DOMINGOS DO MARANHAO, BR"
3462,-43.85,-5.85,12595,"BURITI BRAVO, BR"
3463,-43.23,-5.7,12594,"MATOES, BR"
3464,-42.62,-5.58,12582,"MONSENHOR GIL, BR"
3465,-42.62,-5.58,12582,"MONSENHOR GIL, BR"
3466,-42.62,-5.58,12582,"MONSENHOR GIL, BR"
3467,-42.62,-5.58,12582,"MONSENHOR GIL, BR"
3468,-42.73,-5.93,12871,"SAO PEDRO DO PIAUI, BR"
3469,-42.82,-5.85,12871,"BARRO DURO CANTINHO, BR"
3470,-42.82,-5.85,12871,"BARRO DURO CANTINHO, BR"
3471,-42.12,-5.93,12582,"SAO FELIX DO PIAUI, BR"
3472,-42.12,-5.93,12582,"SAO FELIX DO PIAUI, BR"
3473,-41.92,-5.5,12579,"SAO JOAO DA SERRA, BR"
3474,-41.92,-5.5,12579,"SAO JOAO DA SERRA, BR"
3475,-41.7,-5.72,12579,"SAO VICENTE, BR"
3476,-41.97,-5.82,12579,"SANTA CRUZ DOS MILAGRES, BR"
3477,-41.33,-5.5,12579,"SAO MIGUEL DO TAPUIO, BR"
3478,-41.38,-5.85,12579,"DICO LEOPOLDINO, BR"
3479,-41.38,-5.85,12579,"DICO LEOPOLDINO, BR"
3480,-41.05,-5.87,12872,"ASSUNCAO, BR"
3481,-40.52,-5.53,12862,"TRANQUEIRAS, BR"
3482,-40.52,-5.53,12862,"TRANQUEIRAS, BR"
3483,-40.52,-5.53,12862,"TRANQUEIRAS, BR"
3484,-40.52,-5.53,12862,"TRANQUEIRAS, BR"
3485,-40.85,-5.58,12862,"TRES IRMAOS, BR"
3486,-40.85,-5.58,12862,"TRES IRMAOS, BR"
3487,-40.68,-5.83,12862,"COUTINHO, BR"
3488,-40.68,-5.83,12862,"COUTINHO, BR"
3489,-40.08,-5.57,12862,"FAZENDA FORQUILHA, BR"
3490,-40.08,-5.57,12862,"FAZENDA FORQUILHA, BR"
3491,-40.42,-5.62,12862,"IAPI, BR"
3492,-40.42,-5.62,12862,"IAPI, BR"
3493,-40.42,-5.62,12862,"IAPI, BR"
3494,-40.42,-5.62,12862,"IAPI, BR"
3495,-40.27,-5.82,12862,"BOA ESPERANCA, BR"
3496,-40.35,-5.85,12862,"SANTO ANTONIO, BR"
3497,-40.35,-5.92,12862,"ACUDE VARZEA DO BOI, BR"
3498,-40.35,-5.92,12862,"ACUDE VARZEA DO BOI, BR"
3499,-44.37,-6.37,12595,"MIRADOR, BR"
3500,-42.68,-6.23,12871,"REGENERACAO, BR"
3501,-42.68,-6.23,12871,"REGENERACAO, BR"
3502,-42.85,-6.25,12871,"AMARANTE, BR"
3503,-42.13,-6.22,12580,"ELESBAO VELOSO, BR"
3504,-42.13,-6.22,12580,"ELESBAO VELOSO, BR"
3505,-42.28,-6.4,12580,"FRANCINOPOLIS, BR"
3506,-42.28,-6.4,12580,"FRANCINOPOLIS, BR"
3507,-41.78,-6.12,12579,"AROASES, BR"
3508,-41.78,-6.12,12579,"AROASES, BR"
3509,-41.78,-6.12,12579,"AROASES, BR"
3510,-41.78,-6.12,12579,"AROASES, BR"
3511,-41.62,-6.37,12579,"OITIS, BR"
3512,-41.62,-6.37,12579,"OITIS, BR"
3513,-41.75,-6.4,12579,"VALENCA DO PIAUI BERLENGAS, BR"
3514,-41.43,-6.25,12579,"PIMENTEIRAS DO PIAUI, BR"
3515,-41.33,-6.45,12579,"SAO PEDRO, BR"
3516,-40.72,-6.23,12862,"PARAMBU, BR"
3517,-40.72,-6.23,12862,"PARAMBU, BR"
3518,-40.72,-6.43,12863,"FAZENDA MALHADA, BR"
3519,-40.72,-6.43,12863,"FAZENDA MALHADA, BR"
3520,-40.5,-6.02,12862,"SAO GONCALO, BR"
3521,-40.3,-6.0,7001,"TAUA, BR"
3522,-40.13,-6.02,12862,"SAO MARTINHO, BR"
3523,-40.48,-6.15,12863,"MARRECAS, BR"
3524,-40.48,-6.15,12863,"MARRECAS, BR"
3525,-40.28,-6.22,12863,"ESTREITO, BR"
3526,-40.28,-6.22,12863,"ESTREITO, BR"
3527,-40.28,-6.22,12863,"ESTREITO, BR"
3528,-40.28,-6.22,12863,"ESTREITO, BR"
3529,-40.5,-6.42,12863,"COCOCI, BR"
3530,-40.5,-6.42,12863,"COCOCI, BR"
3531,-43.78,-6.72,12595,"GUADALUPE PORTO SEGURO, BR"
3532,-43.78,-6.72,12595,"GUADALUPE PORTO SEGURO, BR"
3533,-43.78,-6.72,12595,"GUADALUPE PORTO SEGURO, BR"
3534,-43.78,-6.72,12595,"GUADALUPE PORTO SEGURO, BR"
3535,-43.63,-6.77,12595,"ACUDE BOA ESPERANCA, BR"
3536,-43.83,-6.93,12870,"GADO BRAVO, BR"
3537,-43.02,-6.78,7001,"FLORIANO, BR"
3538,-43.02,-6.78,7001,"FLORIANO, BR"
3539,-43.02,-6.78,12871,"FLORIANO, BR"
3540,-43.02,-6.78,12871,"FLORIANO, BR"
3541,-43.5,-6.82,12595,"VEADOS, BR"
3542,-43.37,-6.92,12871,"BARRA DO GURGUEIA, BR"
3543,-43.37,-6.92,12871,"BARRA DO GURGUEIA, BR"
3544,-42.87,-6.57,12871,"CONCEICAO, BR"
3545,-42.68,-6.63,12871,"FRANCISCO AIRES, BR"
3546,-42.68,-6.63,12871,"FRANCISCO AIRES, BR"
3547,-42.87,-6.87,12871,"DOUTOR SAMPAIO, BR"
3548,-42.67,-6.97,12871,"NAZARE DO PIAUI, BR"
3549,-42.67,-6.97,12871,"NAZARE DO PIAUI, BR"
3550,-42.22,-6.57,12580,"VARZEA GRANDE, BR"
3551,-42.22,-6.57,12580,"VARZEA GRANDE, BR"
3552,-42.42,-6.98,12871,"ALTO SERENO, BR"
3553,-42.42,-6.98,12871,"ALTO SERENO, BR"
3554,-41.57,-6.52,12579,"LAGOA DO SITIO, BR"
3555,-41.7,-6.67,12579,"INHUMA, BR"
3556,-41.7,-6.67,12579,"INHUMA, BR"
3557,-41.73,-6.82,12579,"IPIRANGA DO PIAUI, BR"
3558,-41.28,-6.63,12579,"CURRALINHO, BR"
3559,-41.28,-6.63,12579,"CURRALINHO, BR"
3560,-41.32,-6.9,12580,"BOCAINA, BR"
3561,-41.32,-6.9,12580,"BOCAINA, BR"
3562,-41.12,-6.98,12872,"MONSENHOR HIPOLITO, BR"
3563,-41.12,-6.98,12872,"MONSENHOR HIPOLITO, BR"
3564,-40.58,-6.72,12867,"SAO LUIS, BR"
3565,-40.58,-6.72,12867,"SAO LUIS, BR"
3566,-40.58,-6.72,12867,"SAO LUIS, BR"
3567,-40.58,-6.72,12867,"SAO LUIS, BR"
3568,-40.62,-6.83,12867,"PIO IX PATROCINIO, BR"
3569,-40.62,-6.83,12867,"PIO IX PATROCINIO, BR"
3570,-40.62,-6.83,12867,"PIO IX PATROCINIO, BR"
3571,-40.62,-6.83,7001,"PIO IX PATROCINIO, BR"
3572,-40.38,-6.5,12863,"FAZENDA NOVA, BR"
3573,-40.38,-6.5,12863,"FAZENDA NOVA, BR"
3574,-40.17,-6.57,12867,"BARRA, BR"
3575,-40.17,-6.57,12867,"BARRA, BR"
3576,-40.12,-6.63,12867,"AIUABA BEBEDOURO, BR"
3577,-40.12,-6.63,12867,"AIUABA BEBEDOURO, BR"
3578,-40.28,-6.82,12867,"QUIXARIU, BR"
3579,-40.28,-6.82,12867,"QUIXARIU, BR"
3580,-40.13,-6.88,12855,"CARMELOPOLIS, BR"
3581,-40.13,-6.88,12855,"CARMELOPOLIS, BR"
3582,-40.35,-6.95,12867,"ITAGUA, BR"
3583,-44.33,-7.12,12595,"TUCUNS, BR"
3584,-44.33,-7.12,12595,"TUCUNS, BR"
3585,-44.13,-7.48,12870,"CASCAVEL, BR"
3586,-43.52,-7.08,12871,"JERUMENHA, BR"
3587,-43.52,-7.08,12871,"JERUMENHA, BR"
3588,-43.52,-7.08,12871,"JERUMENHA, BR"
3589,-43.52,-7.08,12871,"JERUMENHA, BR"
3590,-43.93,-7.27,12595,"LANDRI SALES, BR"
3591,-43.02,-7.08,12871,"BOM JESUS DO ITAUEIRA, BR"
3592,-43.02,-7.08,12871,"BOM JESUS DO ITAUEIRA, BR"
3593,-43.02,-7.08,12871,"BOM JESUS DO ITAUEIRA, BR"
3594,-43.02,-7.08,12871,"BOM JESUS DO ITAUEIRA, BR"
3595,-43.18,-7.42,12871,"PIRIPIRIZINHO, BR"
3596,-43.18,-7.42,12871,"PIRIPIRIZINHO, BR"
3597,-43.18,-7.42,12871,"PIRIPIRIZINHO, BR"
3598,-43.18,-7.42,12871,"PIRIPIRIZINHO, BR"
3599,-42.55,-7.25,12581,"SAO FRANCISCO DO PIAUI, BR"
3600,-42.78,-7.32,12871,"TAMBORIL, BR"
3601,-42.78,-7.32,12871,"TAMBORIL, BR"
3602,-42.57,-7.48,12581,"SAO JOSE DO PEIXE, BR"
3603,-42.13,-7.02,7001,"OEIRAS, BR"
3604,-42.18,-7.23,12581,"COLONIA DO PIAUI, BR"
3605,-42.18,-7.23,12581,"COLONIA DO PIAUI, BR"
3606,-42.33,-7.25,12581,"SITIO CROATA, BR"
3607,-41.87,-7.47,12580,"CAMPO LARGO, BR"
3608,-41.87,-7.47,12580,"CAMPO LARGO, BR"
3609,-41.47,-7.08,12580,"PICOS, BR"
3610,-41.47,-7.08,12580,"PICOS, BR"
3611,-41.13,-7.37,12580,"JAICOS, BR"
3612,-40.92,-7.02,12867,"ALAGOINHA, BR"
3613,-40.92,-7.02,12867,"ALAGOINHA, BR"
3614,-40.62,-7.08,12867,"FRONTEIRAS SOCORRO, BR"
3615,-40.62,-7.08,12867,"FRONTEIRAS SOCORRO, BR"
3616,-40.62,-7.08,12867,"FRONTEIRAS SOCORRO, BR"
3617,-40.62,-7.08,12867,"FRONTEIRAS SOCORRO, BR"
3618,-40.9,-7.13,12872,"SAO JULIAO FAZENDA BRAVO, BR"
3619,-40.38,-7.07,12855,"CAMPOS SALES, BR"
3620,-40.38,-7.07,7001,"CAMPOS SALES, BR"
3621,-40.38,-7.08,12855,"CAMPOS SALES, BR"
3622,-40.38,-7.08,12855,"CAMPOS SALES, BR"
3623,-40.38,-7.08,12855,"CAMPOS SALES, BR"
3624,-40.38,-7.08,12855,"CAMPOS SALES, BR"
3625,-40.02,-7.1,12855,"POTENGI, BR"
3626,-40.02,-7.1,12855,"POTENGI, BR"
3627,-40.13,-7.22,12865,"ARARIPE, BR"
3628,-40.13,-7.22,12865,"ARARIPE, BR"
3629,-40.5,-7.27,12865,"SALITRE, BR"
3630,-40.18,-7.42,12865,"SERROLANDIA, BR"
3631,-40.18,-7.42,12865,"SERROLANDIA, BR"
3632,-44.72,-7.57,12870,"SANGUE, BR"
3633,-44.72,-7.57,12870,"SANGUE, BR"
3634,-44.6,-7.68,12870,"ALTO BONITO, BR"
3635,-44.17,-7.85,12870,"SERRA VERMELHA, BR"
3636,-43.95,-7.63,12870,"BERTOLINIA APARECIDA, BR"
3637,-43.67,-7.63,12595,"RIACHO DO MENDES, BR"
3638,-43.03,-7.6,7001,"ITAUEIRA, BR"
3639,-43.22,-7.93,12871,"PAVUCU, BR"
3640,-43.22,-7.93,12871,"PAVUCU, BR"
3641,-42.93,-7.82,12871,"FLORES DO PIAUI, BR"
3642,-42.17,-7.57,12581,"FORMOSA, BR"
3643,-42.25,-7.73,12581,"PAES LANDIM, BR"
3644,-42.5,-7.8,12871,"SOCORRO DO PIAUI, BR"
3645,-41.58,-7.68,12580,"ISAIAS COELHO, BR"
3646,-41.58,-7.68,12580,"ISAIAS COELHO, BR"
3647,-41.92,-7.85,12581,"SIMPLICIO MENDES, BR"
3648,-41.92,-7.85,12581,"SIMPLICIO MENDES, BR"
3649,-41.57,-7.9,12580,"CONCEICAO DO CANINDE, BR"
3650,-41.25,-7.67,12580,"PATOS DO PIAUI, BR"
3651,-41.25,-7.67,12580,"PATOS DO PIAUI, BR"
3652,-41.12,-7.83,12867,"POCO DANTAS, BR"
3653,-41.12,-7.83,12867,"POCO DANTAS, BR"
3654,-41.12,-7.83,12867,"POCO DANTAS, BR"
3655,-41.12,-7.83,12867,"POCO DANTAS, BR"
3656,-40.57,-7.55,12865,"ARARIPINA SAO GONCALO, BR"
3657,-40.82,-7.6,12867,"SIMOES, BR"
3658,-40.88,-7.93,12867,"SERRA VERMELHA, BR"
3659,-40.88,-7.93,12867,"SERRA VERMELHA, BR"
3660,-40.1,-7.53,12865,"FEITORIA SAO FELIX, BR"
3661,-40.1,-7.53,12865,"FEITORIA SAO FELIX, BR"
3662,-40.2,-7.57,12866,"SERRA BRANCA, BR"
3663,-40.4,-7.65,12867,"MORAIS, BR"
3664,-40.13,-7.65,12866,"IPUBI, BR"
3665,-40.25,-7.75,12866,"TRINDADE ESPIRITO SANTO, BR"
3666,-40.45,-7.83,12867,"NASCENTE OLHO DAGUA, BR"
3667,-40.45,-7.83,12867,"NASCENTE OLHO DAGUA, BR"
3668,-40.33,-7.83,12866,"BARRA DE SAO PEDRO MANACA, BR"
