"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00066196","1750-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","135.0","3,a","0","2,a","0","2,a","0","3,a","28","3,a","0","3,a","17500325",",2,a","17500305",",3,a","17.5","2,a,25,","31.1","3,a,05,","","","0.0","3,a","23.19","3,a","25.46","3,,,a","20.91","2,,,a"
"ASN00066196","1750-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","47.0","1,a","0","1,a","0","1,a","0","1,a","21","1,a","0","1,a","17500510",",1,a","17500506",",1,a","13.3","1,a,10,","27.3","1,a,06,","","","7.1","1,a","19.66","1,a","22.47","1,,,a","16.86","1,,,a"
"ASN00066196","1997-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","30.0",",a","0",",a","0",",a","0",",a","12",",a","0",",a","19971021","+,,a","19971011","+,,a","11.0",",a,21,+","31.0",",a,11,+","","","41.3",",a","17.97",",a","21.16",",,,a","14.77",",,,a"
"ASN00066196","1997-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","70.7",",a","0",",a","0",",a","0",",a","16",",a","1",",a","19971119","+,,a","19971114",",,a","15.0",",a,19,+","34.0",",a,14,","","","1.2",",a","20.65",",a","23.33",",,,a","17.97",",,,a"
"ASN00066196","1997-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","120.2",",a","0",",a","0",",a","0",",a","27",",a","1",",a","19971229","+,,a","19971202",",,a","18.0",",a,29,+","33.0",",a,02,","","","0.0",",a","22.21",",a","24.39",",,,a","20.03",",,,a"
"ASN00066196","1998-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","124.5","1,a","0",",a","0",",a","0","1,a","30","1,a","0","1,a","19980126","+,,a","19980115",",1,a","18.0",",a,26,+","32.0","1,a,15,","0.0","","0.0","1,a","22.48","1,a","24.73","1,,,a","20.23",",,,a"
"ASN00066196","1998-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","149.0","1,a","0",",a","0",",a","0","1,a","26","1,a","0","1,a","19980218","+,,a","19980220",",1,a","17.0",",a,18,+","32.0","1,a,20,","0.0","","0.0","1,a","23.86","1,a","26.41","1,,,a","21.32",",,,a"
"ASN00066196","1998-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","19980730","+,,a","19980706",",,a","7.0",",a,30,+","21.0",",a,06,","","","159.8",",a","13.18",",a","16.26",",,,a","10.10",",,,a"
"ASN00066196","1998-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","","0.0","4,a","0","2,a","0","2,a","0","3,a","0","3,a","0","3,a","19980802","+,2,a","19980814",",3,a","8.0","2,a,02,+","21.0","3,a,14,","","","97.0","3,a","14.75","4,a","17.54","3,,,a","11.97","2,,,a"
"ASN00066196","1998-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","15.5","","15.5","2,a","0","2,a","0","2,a","0",",a","9",",a","0",",a","19980916",",2,a","19980930",",,a","10.0","2,a,16,","30.0",",a,30,","","","38.3",",a","17.48","2,a","20.60",",,,a","14.36","2,,,a"
"ASN00066196","2001-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","6.5","2,a","0","1,a","0","1,a","0","1,a","3","1,a","0","1,a","20010906","+,1,a","20010925",",1,a","11.0","1,a,06,+","28.0","1,a,25,","","","48.3","1,a","16.90","2,a","19.72","1,,,a","14.07","1,,,a"
"ASN00066196","2001-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","29.3","2,a","0","1,a","0","1,a","0","1,a","15","1,a","0","1,a","20011020",",1,a","20011024","+,1,a","11.0","1,a,20,","26.0","1,a,24,+","","","25.5","1,a","18.38","2,a","21.73","1,,,a","15.03","1,,,a"
"ASN00066196","2001-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","31.8","4,a","0","2,a","0","2,a","0","2,a","7","2,a","0","2,a","20011112",",2,a","20011125",",2,a","11.0","2,a,12,","32.0","2,a,25,","","","23.5","2,a","18.66","4,a","21.14","2,,,a","16.18","2,,,a"
"ASN00066196","2001-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","","","0","5,a","0","5,a","0","5,a","21","5,a","2","5,a","20011209",",5,a","20011224",",5,a","15.0","5,a,09,","34.0","5,a,24,","","","","","21.73","9,a","24.69","5,,,a","18.77","5,,,a"
"ASN00066196","2002-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","","","0","3,a","0","3,a","0","4,a","26","4,a","1","4,a","20020116",",3,a","20020107",",4,a","16.0","3,a,16,","35.0","4,a,07,","","","","","22.40","7,a","24.56","4,,,a","20.25","3,,,a"
"ASN00066196","2002-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","81.3","5,a","0","3,a","0","3,a","0","2,a","23","2,a","0","2,a","20020212","+,3,a","20020221",",2,a","17.0","3,a,12,+","29.0","2,a,21,","","","0.0","2,a","21.82","5,a","23.96","2,,,a","19.68","3,,,a"
"ASN00066196","2002-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","74.5","4,a","0","2,a","0","2,a","0","2,a","26","2,a","0","2,a","20020331","+,2,a","20020319",",2,a","17.0","2,a,31,+","32.0","2,a,19,","","","0.0","2,a","21.12","4,a","23.34","2,,,a","18.90","2,,,a"
"ASN00066196","2002-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","","","0","3,a","0","3,a","0","4,a","21","4,a","0","4,a","20020430","+,3,a","20020420",",4,a","15.0","3,a,30,+","26.0","4,a,20,","","","","","20.01","7,a","22.42","4,,,a","17.59","3,,,a"
"ASN00066196","2002-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","4.8","3,a","0","2,a","0","2,a","0","1,a","8","1,a","0","1,a","20020521",",2,a","20020506",",1,a","9.0","2,a,21,","24.0","1,a,06,","","","59.7","1,a","16.39","3,a","19.20","1,,,a","13.59","2,,,a"
"ASN00066196","2002-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","0.0","4,a","0","2,a","0","2,a","0","2,a","1","2,a","0","2,a","20020627","+,2,a","20020607",",2,a","8.0","2,a,27,+","23.0","2,a,07,","","","96.9","2,a","14.44","4,a","17.70","2,,,a","11.18","2,,,a"
"ASN00066196","2002-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","","","0","4,a","0","4,a","0","4,a","0","4,a","0","4,a","20020726","+,4,a","20020720",",4,a","7.0","4,a,26,+","21.0","4,a,20,","","","","","13.46","7,a","17.22","4,,,a","9.70","4,,,a"
"ASN00066196","2002-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","1.7","2,a","0","1,a","0","1,a","0","1,a","4","1,a","0","1,a","20020825","+,1,a","20020811",",1,a","8.0","1,a,25,+","25.0","1,a,11,","","","111.3","1,a","14.57","2,a","17.93","1,,,a","11.20","1,,,a"
"ASN00066196","2002-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","12.3","4,a","0","2,a","0","2,a","0","2,a","10","2,a","0","2,a","20020911",",2,a","20020925",",2,a","9.0","2,a,11,","29.0","2,a,25,","","","45.5","2,a","16.95","4,a","20.57","2,,,a","13.32","2,,,a"
