"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00039322","2011-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","15.8","a","12.2",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20110812",",,a","20110811",",,a","15.2",",a,12,","24.0",",a,11,","48.8","a","8.6",",a","18.45",",a","20.26",",,,a","16.64",",,,a"
"ASN00039322","2011-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","68.6","a","52.8","1,a","0",",a","0",",a","0","1,a","17","1,a","0","1,a","20110910",",,a","20110918",",1,a","14.1",",a,10,","27.2","1,a,18,","51.3","a","2.5","1,a","20.09","1,a","22.22","1,,,a","17.96",",,,a"
"ASN00039322","2011-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","198.5","a","129.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20111002",",,a","20111001",",,a","17.4",",a,02,","29.0",",a,01,","51.3","a","0.0",",a","22.52",",a","24.76",",,,a","20.28",",,,a"
"ASN00039322","2011-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","409.4","a","210.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20111104",",,a","20111126",",,a","21.6",",a,04,","30.6",",a,26,","51.3","a","0.0",",a","25.36",",a","27.35",",,,a","23.38",",,,a"
"ASN00039322","2011-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","599.1","a","189.7","1,a","0",",a","0",",a","0","1,a","30","1,a","0","1,a","20111230",",,a","20111227",",1,a","19.7",",a,30,","30.6","1,a,27,","51.3","a","0.0","1,a","24.70","1,a","26.75","1,,,a","22.64",",,,a"
"ASN00039322","2012-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","823.0","a","223.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20120116",",,a","20120112",",,a","20.4",",a,16,","31.1",",a,12,","0.0","a","0.0",",a","25.55",",a","27.23",",,,a","23.88",",,,a"
"ASN00039322","2012-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1055.6","a","232.6",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20120229",",,a","20120213",",,a","21.7",",a,29,","31.3",",a,13,","0.0","a","0.0",",a","26.36",",a","28.41",",,,a","24.30",",,,a"
"ASN00039322","2012-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1280.5","a","224.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20120328",",,a","20120309",",,a","20.7",",a,28,","30.4",",a,09,","0.0","a","0.0",",a","25.59",",a","27.46",",,,a","23.72",",,,a"
"ASN00039322","2012-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1428.6","a","148.1",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20120428",",,a","20120403",",,a","17.2",",a,28,","28.0",",a,03,","0.0","a","0.0",",a","23.27",",a","25.22",",,,a","21.32",",,,a"
"ASN00039322","2012-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1504.9","a","76.3",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20120526",",,a","20120513",",,a","13.4",",a,26,","26.2",",a,13,","5.0","a","5.0",",a","20.63",",a","22.68",",,,a","18.58",",,,a"
"ASN00039322","2012-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1521.9","a","17.0",",a","0",",a","0",",a","0",",a","14",",a","0",",a","20120624",",,a","20120604",",,a","12.9",",a,24,","23.9",",a,04,","18.3","a","13.3",",a","18.45",",a","20.79",",,,a","16.11",",,,a"
"ASN00039322","2012-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","8.3","a","8.3",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20120704",",,a","20120701",",,a","12.1",",a,04,","22.7",",a,01,","52.1","a","33.8",",a","17.51",",a","19.64",",,,a","15.38",",,,a"
"ASN00039322","2012-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","31.3","a","23.0",",a","0",",a","0",",a","0",",a","12",",a","0",",a","20120811",",,a","20120823",",,a","12.8",",a,11,","24.9",",a,23,","68.4","a","16.3",",a","18.55",",a","20.94",",,,a","16.15",",,,a"
"ASN00039322","2012-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","108.9","a","77.6",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20120902",",,a","20120920",",,a","15.6",",a,02,","25.1",",a,20,","69.0","a","0.6",",a","20.90",",a","22.87",",,,a","18.93",",,,a"
"ASN00039322","2012-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","225.7","a","116.8",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20121012",",,a","20121020",",,a","17.6",",a,12,","27.0",",a,20,","69.0","a","0.0",",a","22.10",",a","24.15",",,,a","20.05",",,,a"
"ASN00039322","2012-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","401.6","a","175.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20121111",",,a","20121122",",,a","19.6",",a,11,","28.6",",a,22,","69.0","a","0.0",",a","24.20",",a","26.11",",,,a","22.28",",,,a"
"ASN00039322","2012-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","639.3","a","237.7",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20121213",",,a","20121220",",,a","19.9",",a,13,","30.9",",a,20,","69.0","a","0.0",",a","26.00",",a","28.00",",,,a","24.00",",,,a"
"ASN00039322","2013-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","881.6","a","242.3","2,a","0","2,a","0","2,a","0","1,a","30","1,a","0","1,a","20130101",",2,a","20130120",",1,a","22.2","2,a,01,","31.5","1,a,20,","0.0","a","0.0","1,a","26.74","2,a","28.72","1,,,a","24.75","2,,,a"
"ASN00039322","2013-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1080.9","a","199.3",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20130218",",,a","20130202",",,a","22.0",",a,18,","31.0",",a,02,","0.0","a","0.0",",a","25.45",",a","27.26",",,,a","23.64",",,,a"
"ASN00039322","2013-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1270.5","a","189.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20130307",",,a","20130331",",,a","20.4",",a,07,","29.1",",a,31,","0.0","a","0.0",",a","24.45",",a","26.21",",,,a","22.68",",,,a"
"ASN00039322","2013-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1421.0","a","150.5",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20130420",",,a","20130424",",,a","18.9",",a,20,","27.7",",a,24,","0.0","a","0.0",",a","23.35",",a","25.34",",,,a","21.36",",,,a"
"ASN00039322","2013-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","116.5",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20130904",",,a","20130928",",,a","16.8",",a,04,","26.9",",a,28,","","","0.0",",a","22.22",",a","23.93",",,,a","20.50",",,,a"
"ASN00039322","2013-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","165.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20131004",",,a","20131023",",,a","19.1",",a,04,","27.4",",a,23,","","","0.0",",a","23.66",",a","25.41",",,,a","21.92",",,,a"
"ASN00039322","2013-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","193.0",",a","0",",a","0",",a","0",",a","30",",a","1",",a","20131115",",,a","20131120",",,a","19.1",",a,15,","32.7",",a,20,","","","0.0",",a","24.77",",a","27.03",",,,a","22.50",",,,a"
"ASN00039322","2013-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","231.2",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20131202",",,a","20131226",",,a","21.0",",a,02,","31.5",",a,26,","","","0.0",",a","25.79",",a","27.67",",,,a","23.91",",,,a"
"ASN00039322","2014-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","238.6",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20140131","+,,a","20140107",",,a","21.0",",a,31,+","32.0",",a,07,","0.0","a","0.0",",a","26.03",",a","27.85",",,,a","24.21",",,,a"
"ASN00039322","2014-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","199.7",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20140203",",,a","20140214",",,a","20.3",",a,03,","30.3",",a,14,","0.0","a","0.0",",a","25.46",",a","27.35",",,,a","23.58",",,,a"
"ASN00039322","2014-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","200.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20140326",",,a","20140329",",,a","20.2",",a,26,","29.1",",a,29,","0.0","a","0.0",",a","24.78",",a","26.59",",,,a","22.97",",,,a"
"ASN00039322","2014-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","177.0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20140414",",,a","20140412",",,a","20.7",",a,14,","28.5",",a,12,","0.0","a","0.0",",a","24.23",",a","25.91",",,,a","22.55",",,,a"
"ASN00039322","2014-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","97.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20140504",",,a","20140501",",,a","16.2",",a,04,","25.9",",a,01,","0.0","a","0.0",",a","21.47",",a","23.40",",,,a","19.54",",,,a"
"ASN00039322","2014-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","58.4",",a","0",",a","0",",a","0",",a","25",",a","0",",a","20140617",",,a","20140628",",,a","14.0",",a,17,","24.9",",a,28,","3.9","a","3.9",",a","20.15",",a","22.25",",,,a","18.04",",,,a"
"ASN00039322","2014-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","11.6","a","11.6",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20140719",",,a","20140730","+,,a","11.6",",a,19,","23.3",",a,30,+","26.0","a","22.1",",a","17.99",",a","20.59",",,,a","15.40",",,,a"
"ASN00039322","2014-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","30.4","a","18.8",",a","0",",a","0",",a","0",",a","13",",a","0",",a","20140828",",,a","20140817",",,a","14.4",",a,28,","23.4",",a,17,","27.1","a","1.1",",a","18.90",",a","21.08",",,,a","16.73",",,,a"
"ASN00039322","2014-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","90.1","a","59.7",",a","0",",a","0",",a","0",",a","25",",a","0",",a","20140905",",,a","20140930",",,a","15.7",",a,05,","26.4",",a,30,","27.1","a","0.0",",a","20.32",",a","22.36",",,,a","18.29",",,,a"
"ASN00039322","2014-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","223.9","a","133.8",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20141016",",,a","20141025",",,a","18.9",",a,16,","27.4",",a,25,","27.1","a","0.0",",a","22.65",",a","24.34",",,,a","20.96",",,,a"
"ASN00039322","2014-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","429.7","a","205.8",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20141130",",,a","20141125",",,a","18.7",",a,30,","29.9",",a,25,","27.1","a","0.0",",a","25.19",",a","26.97",",,,a","23.42",",,,a"
"ASN00039322","2014-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","669.0","a","239.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20141214",",,a","20141231",",,a","20.8",",a,14,","31.1",",a,31,","27.1","a","0.0",",a","26.05",",a","27.91",",,,a","24.19",",,,a"
"ASN00039322","2015-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","935.0","a","266.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20150122",",,a","20150120",",,a","20.9",",a,22,","31.7",",a,20,","0.0","a","0.0",",a","26.91",",a","29.32",",,,a","24.51",",,,a"
"ASN00039322","2015-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1144.4","a","209.4",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20150203",",,a","20150221",",,a","21.5",",a,03,","32.0",",a,21,","0.0","a","0.0",",a","25.81",",a","27.93",",,,a","23.69",",,,a"
"ASN00039322","2015-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1408.4","a","264.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20150330",",,a","20150327",",,a","22.3",",a,30,","31.2",",a,27,","0.0","a","0.0",",a","26.85",",a","28.58",",,,a","25.12",",,,a"
"ASN00039322","2015-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1560.8","a","152.4",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20150422",",,a","20150406",",,a","16.3",",a,22,","29.0",",a,06,","0.0","a","0.0",",a","23.41",",a","25.72",",,,a","21.11",",,,a"
"ASN00039322","2015-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1648.9","a","88.1","1,a","0",",a","0",",a","0","1,a","29","1,a","0","1,a","20150514",",,a","20150506",",1,a","13.9",",a,14,","26.5","1,a,06,","1.1","a","1.1","1,a","21.24","1,a","23.67","1,,,a","18.81",",,,a"
"ASN00039322","2015-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1687.1","a","38.2","1,a","0","1,a","0","1,a","0",",a","20",",a","0",",a","20150606",",1,a","20150605",",,a","15.1","1,a,06,","24.5",",a,05,","3.4","a","2.3",",a","19.56","1,a","21.56",",,,a","17.57","1,,,a"
"ASN00039322","2015-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","18.9","a","18.9",",a","0",",a","0",",a","0",",a","10",",a","0",",a","20150718",",,a","20150712",",,a","11.9",",a,18,","23.6",",a,12,","26.3","a","22.9",",a","18.20",",a","20.70",",,,a","15.71",",,,a"
"ASN00039322","2015-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","64.0","a","45.1",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20150805",",,a","20150827",",,a","12.7",",a,05,","25.6",",a,27,","34.8","a","8.5",",a","19.51",",a","21.95",",,,a","17.08",",,,a"
"ASN00039322","2015-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","144.9","a","80.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20150924",",,a","20150908",",,a","17.0",",a,24,","26.8",",a,08,","34.8","a","0.0",",a","21.03",",a","23.23",",,,a","18.83",",,,a"
"ASN00039322","2015-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","281.9","a","137.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20151009",",,a","20151029",",,a","18.7",",a,09,","27.8",",a,29,","34.8","a","0.0",",a","22.75",",a","24.52",",,,a","20.98",",,,a"
"ASN00039322","2015-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","474.1","a","192.2",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20151116",",,a","20151125","+,,a","18.5",",a,16,","28.9",",a,25,+","34.8","a","0.0",",a","24.74",",a","26.56",",,,a","22.92",",,,a"
"ASN00039322","2015-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","707.5","a","233.4",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20151229",",,a","20151209",",,a","21.4",",a,29,","30.8",",a,09,","34.8","a","0.0",",a","25.86",",a","27.71",",,,a","24.02",",,,a"
"ASN00039322","2016-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","964.2","a","256.7","1,a","0","1,a","0","1,a","0",",a","31",",a","0",",a","20160104",",1,a","20160105",",,a","21.8","1,a,04,","30.8",",a,05,","0.0","a","0.0",",a","26.87","1,a","28.85",",,,a","24.89","1,,,a"
"ASN00039322","2016-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1207.0","a","242.8",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20160224",",,a","20160220",",,a","22.4",",a,24,","32.0",",a,20,","0.0","a","0.0",",a","26.71",",a","28.69",",,,a","24.72",",,,a"
"ASN00039322","2016-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1439.5","a","232.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20160307",",,a","20160324",",,a","21.7",",a,07,","28.8",",a,24,","0.0","a","0.0",",a","25.83",",a","27.55",",,,a","24.12",",,,a"
"ASN00039322","2016-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1625.9","a","186.4",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20160417",",,a","20160401",",,a","20.1",",a,17,","28.6",",a,01,","0.0","a","0.0",",a","24.55",",a","26.26",",,,a","22.83",",,,a"
"ASN00039322","2016-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1777.2","a","151.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20160512",",,a","20160509",",,a","18.5",",a,12,","28.4",",a,09,","0.0","a","0.0",",a","23.21",",a","25.00",",,,a","21.43",",,,a"
"ASN00039322","2016-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1825.6","a","48.4",",a","0",",a","0",",a","0",",a","23",",a","0",",a","20160628",",,a","20160624",",,a","10.5",",a,28,","25.4",",a,24,","12.4","a","12.4",",a","19.53",",a","21.99",",,,a","17.08",",,,a"
"ASN00039322","2016-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","33.5","a","33.5",",a","0",",a","0",",a","0",",a","15",",a","0",",a","20160707",",,a","20160722",",,a","13.4",",a,07,","24.1",",a,22,","18.4","a","6.0",",a","19.22",",a","21.30",",,,a","17.14",",,,a"
"ASN00039322","2016-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","63.2","a","29.7","1,a","0","1,a","0","1,a","0",",a","13",",a","0",",a","20160804",",1,a","20160823",",,a","11.8","1,a,04,","24.1",",a,23,","27.5","a","9.1",",a","19.02","1,a","21.05",",,,a","17.00","1,,,a"
"ASN00039322","2016-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","157.1","a","93.9","3,a","0","3,a","0","3,a","0",",a","30",",a","0",",a","20160905","+,3,a","20160928",",,a","17.7","3,a,05,+","27.8",",a,28,","27.5","a","0.0",",a","21.89","3,a","23.83",",,,a","19.96","3,,,a"
"ASN00039322","2016-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","296.8","a","139.7","1,a","0",",a","0",",a","0","1,a","29","1,a","0","1,a","20161024",",,a","20161029",",1,a","15.4",",a,24,","27.6","1,a,29,","27.5","a","0.0","1,a","22.98","1,a","25.21","1,,,a","20.75",",,,a"
"ASN00039322","2016-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","483.1","a","186.3","2,a","0","2,a","0","2,a","0","1,a","29","1,a","0","1,a","20161104",",2,a","20161111",",1,a","19.2","2,a,04,","30.6","1,a,11,","27.5","a","0.0","1,a","24.99","2,a","26.94","1,,,a","23.03","2,,,a"
"ASN00039322","2016-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","725.4","a","242.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20161227","+,,a","20161215",",,a","21.4",",a,27,+","30.7",",a,15,","27.5","a","0.0",",a","26.15",",a","28.28",",,,a","24.02",",,,a"
"ASN00039322","2017-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","996.5","a","271.1",",a","0",",a","0",",a","0",",a","31",",a","1",",a","20170105",",,a","20170126",",,a","22.2",",a,05,","32.5",",a,26,","0.0","a","0.0",",a","27.08",",a","28.91",",,,a","25.24",",,,a"
"ASN00039322","2017-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1254.7","a","258.2",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20170227",",,a","20170218",",,a","22.8",",a,27,","31.1",",a,18,","0.0","a","0.0",",a","27.56",",a","29.45",",,,a","25.66",",,,a"
"ASN00039322","2017-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1507.8","a","253.1","1,a","0","1,a","0","1,a","0",",a","31",",a","0",",a","20170309",",1,a","20170306",",,a","20.1","1,a,09,","32.1",",a,06,","0.0","a","0.0",",a","26.74","1,a","29.00",",,,a","24.48","1,,,a"
"ASN00039322","2017-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1648.8","a","141.0","2,a","0","1,a","0","1,a","0","1,a","29","1,a","0","1,a","20170428",",1,a","20170410",",1,a","14.3","1,a,28,","27.7","1,a,10,","0.0","a","0.0","1,a","23.27","2,a","25.28","1,,,a","21.26","1,,,a"
"ASN00039322","2017-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","1749.7","a","100.9","2,a","0","1,a","0","1,a","0","1,a","29","1,a","0","1,a","20170510",",1,a","20170516",",1,a","17.2","1,a,10,","25.8","1,a,16,","0.0","a","0.0","1,a","21.84","2,a","23.61","1,,,a","20.07","1,,,a"
"ASN00039322","2017-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","","","","","0","1,a","29","1,a","0","1,a","","","20170624",",1,a","","","24.9","1,a,24,","","","","","","","22.24","1,,,a","",""
"ASN00039322","2017-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","64.3","5,a","0","4,a","0","4,a","0","4,a","25","4,a","0","4,a","20170820",",4,a","20170815",",4,a","13.4","4,a,20,","25.7","4,a,15,","","","0.5","4,a","20.68","5,a","23.16","4,,,a","18.19","4,,,a"
"ASN00039322","2017-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","90.2","5,a","0","5,a","0","5,a","0",",a","29",",a","0",",a","20170915",",5,a","20170920",",,a","17.1","5,a,15,","26.6",",a,20,","","","0.0",",a","22.04","5,a","23.97",",,,a","20.10","5,,,a"
"ASN00039322","2017-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","171.8",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20171022",",,a","20171013",",,a","19.0",",a,22,","28.4",",a,13,","","","0.0",",a","23.87",",a","25.61",",,,a","22.14",",,,a"
"ASN00039322","2017-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","140.0","2,a","0","2,a","0","2,a","0",",a","30",",a","0",",a","20171113",",2,a","20171107",",,a","17.4","2,a,13,","27.9",",a,07,","","","0.0",",a","23.40","2,a","25.45",",,,a","21.34","2,,,a"
"ASN00039322","2017-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","245.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20171201",",,a","20171223",",,a","21.6",",a,01,","30.1",",a,23,","","","0.0",",a","26.24",",a","28.09",",,,a","24.38",",,,a"
"ASN00039322","2018-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","","","","","0",",a","31",",a","0",",a","","","20180112",",,a","","","30.5",",a,12,","","","","","","","28.77",",,,a","",""
"ASN00039322","2018-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","","","","","0",",a","28",",a","0",",a","","","20180214",",,a","","","31.3",",a,14,","","","","","","","28.17",",,,a","",""
"ASN00039322","2018-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","230.0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20180310",",,a","20180305",",,a","21.3",",a,10,","30.5",",a,05,","","","0.0",",a","25.75",",a","27.63",",,,a","23.87",",,,a"
"ASN00039322","2018-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","","","","","","","0","4,a","26","4,a","0","4,a","","","20180415",",4,a","","","28.7","4,a,15,","","","","","","","25.99","4,,,a","",""
"ASN00039322","2019-12","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","252.5",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20191226",",,a","20191203",",,a","20.3",",a,26,","29.8",",a,03,","","","0.0",",a","26.48",",a","28.17",",,,a","24.79",",,,a"
"ASN00039322","2020-01","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","278.7",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20200117","+,,a","20200111",",,a","21.8",",a,17,+","30.9",",a,11,","0.0","a","0.0",",a","27.32",",a","29.26",",,,a","25.39",",,,a"
"ASN00039322","2020-02","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","269.4",",a","0",",a","0",",a","0",",a","29",",a","1",",a","20200206",",,a","20200221",",,a","21.5",",a,06,","32.6",",a,21,","0.0","a","0.0",",a","27.62",",a","29.91",",,,a","25.34",",,,a"
"ASN00039322","2020-03","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","221.3",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20200328",",,a","20200306",",,a","21.6",",a,28,","29.9",",a,06,","0.0","a","0.0",",a","25.47",",a","27.22",",,,a","23.73",",,,a"
"ASN00039322","2020-04","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","197.2",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20200427","+,,a","20200403",",,a","21.4",",a,27,+","29.4",",a,03,","0.0","a","0.0",",a","24.91",",a","26.68",",,,a","23.13",",,,a"
"ASN00039322","2020-05","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","80.8","1,a","0",",a","0",",a","0","1,a","28","1,a","0","1,a","20200524",",,a","20200510",",1,a","11.4",",a,24,","26.4","1,a,10,","4.8","a","4.8","1,a","20.76","1,a","23.08","1,,,a","18.44",",,,a"
"ASN00039322","2020-06","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","","","46.8",",a","0",",a","0",",a","0",",a","23",",a","0",",a","20200603",",,a","20200614",",,a","14.2",",a,03,","26.0",",a,14,","5.7","a","0.9",",a","19.86",",a","22.00",",,,a","17.72",",,,a"
"ASN00039322","2020-07","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","18.3","a","18.3",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20200705",",,a","20200712",",,a","12.8",",a,05,","23.8",",a,12,","17.3","a","11.6",",a","18.55",",a","20.89",",,,a","16.21",",,,a"
"ASN00039322","2020-08","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","55.6","a","37.3",",a","0",",a","0",",a","0",",a","17",",a","0",",a","20200811",",,a","20200820",",,a","14.4",",a,11,","26.5",",a,20,","19.9","a","2.6",",a","19.45",",a","21.72",",,,a","17.19",",,,a"
"ASN00039322","2020-09","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","145.8","a","90.2",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20200912",",,a","20200926",",,a","16.6",",a,12,","29.0",",a,26,","19.9","a","0.0",",a","21.34",",a","23.19",",,,a","19.49",",,,a"
"ASN00039322","2020-10","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","303.7","a","157.9",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20201022",",,a","20201018",",,a","19.4",",a,22,","27.3",",a,18,","19.9","a","0.0",",a","23.43",",a","25.16",",,,a","21.69",",,,a"
"ASN00039322","2020-11","-23.5293","151.2763","19.8","RUNDLE ISLAND, AS","499.2","a","195.5","1,a","0",",a","0",",a","0","1,a","29","1,a","0","1,a","20201110",",,a","20201123",",1,a","21.1",",a,10,","29.8","1,a,23,","19.9","a","0.0","1,a","25.10","1,a","26.77","1,,,a","23.42",",,,a"
