"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR000956000","2010-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20101207",",5,S","","","20.3","5,S,07,","","","","","21.87","5,,,S"
"BR000956000","2011-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23","2,S","18","2,S","7","2,S","","","","","","","20110128",",2,S","","","66.0","2,,S,28,","400.1","2,,,S","",""
"BR000956000","2011-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17","4,S","13","4,S","6","4,S","","","","","","","20110217",",4,S","","","112.0","4,,S,17,","423.1","4,,,S","",""
"BR000956000","2011-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","3,S","16","3,S","3","3,S","","","","","","","20110315",",3,S","","","62.0","3,,S,15,","305.6","3,,,S","",""
"BR000956000","2011-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","5,S","13","5,S","3","5,S","","","","","","","20110403",",5,S","","","54.1","5,,S,03,","251.0","5,,,S","",""
"BR000956000","2011-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20110504",",5,S","","","17.0","5,S,04,","","","","","20.77","5,,,S"
"BR000956000","2011-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,S","0","2,S","20110628",",2,S","","","14.0","2,S,28,","","","","","19.18","2,,,S"
"BR000956000","2011-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20110821",",4,S","","","16.0","4,S,21,","","","","","19.94","4,,,S"
"BR000956000","2011-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","1,S","0","1,S","20110907",",1,S","","","18.9","1,S,07,","","","","","21.27","1,,,S"
"BR000956000","2011-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","3,S","12","3,S","5","3,S","0","5,S","0","5,S","20111003",",5,S","20111026",",3,S","19.8","5,S,03,","72.9","3,,S,26,","299.3","3,,,S","21.57","5,,,S"
"BR000956000","2011-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","2,S","15","2,S","4","2,S","","","","","","","20111124",",2,S","","","68.1","2,,S,24,","318.9","2,,,S","",""
"BR000956000","2012-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",S","19",",S","7",",S","","","","","","","20120117",",,S","","","124.0",",,S,17,","532.1",",,,S","",""
"BR000956000","2012-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24",",S","16",",S","3",",S","","","","","","","20120213",",,S","","","62.0",",,S,13,","287.1",",,,S","",""
"BR000956000","2012-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","5,S","14","5,S","4","5,S","","","","","","","20120329",",5,S","","","40.9","5,,S,29,","260.5","5,,,S","",""
"BR000956000","2012-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17","3,S","13","3,S","1","3,S","0","5,S","0","5,S","20120421","+,5,S","20120421",",3,S","21.2","5,S,21,+","40.9","3,,S,21,","192.8","3,,,S","22.16","5,,,S"
"BR000956000","2012-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20120501",",3,S","","","18.7","3,S,01,","","","","","21.10","3,,,S"
"BR000956000","2012-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20120630",",4,S","","","16.0","4,S,30,","","","","","19.90","4,,,S"
"BR000956000","2012-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,S","0","5,S","20120731",",5,S","","","15.4","5,S,31,","","","","","17.97","5,,,S"
"BR000956000","2012-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20120803",",4,S","","","15.4","4,S,03,","","","","","18.41","4,,,S"
"BR000956000","2012-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,S","0","4,S","20120907",",4,S","","","17.1","4,S,07,","","","","","20.85","4,,,S"
"BR000956000","2012-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","3,S","11","3,S","6","3,S","0","4,S","0","4,S","20121106",",4,S","20121111",",3,S","21.5","4,S,06,","88.9","3,,S,11,","411.2","3,,,S","22.58","4,,,S"
"BR000956000","2013-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","2,S","17","2,S","7","2,S","","","","","","","20130220",",2,S","","","79.0","2,,S,20,","479.0","2,,,S","",""
"BR000956000","2013-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","2,S","16","2,S","7","2,S","","","","","","","20130314",",2,S","","","102.1","2,,S,14,","490.6","2,,,S","",""
"BR000956000","2013-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","18","5,S","12","5,S","5","5,S","","","","","","","20130421",",5,S","","","39.1","5,,S,21,","219.7","5,,,S","",""
"BR000956000","2013-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","5,S","13","5,S","3","5,S","","","","","","","20131125",",5,S","","","75.9","5,,S,25,","272.6","5,,,S","",""
"BR000956000","2013-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","5,S","15","5,S","6","5,S","","","","","","","20131227",",5,S","","","48.0","5,,S,27,","292.0","5,,,S","",""
"BR000956000","2014-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","4,S","14","4,S","4","4,S","","","","","","","20140121",",4,S","","","75.9","4,,S,21,","270.8","4,,,S","",""
"BR000956000","2014-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","3,S","14","3,S","6","3,S","","","","","","","20140222",",3,S","","","36.1","3,,S,22,","284.6","3,,,S","",""
"BR000956000","2014-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24",",S","20",",S","8",",S","","","","","","","20140304",",,S","","","69.1",",,S,04,","499.8",",,,S","",""
"BR000956000","2014-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22",",S","16",",S","2",",S","","","","","","","20140422",",,S","","","31.0",",,S,22,","215.4",",,,S","",""
"BR000956000","2014-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","3,S","14","3,S","4","3,S","","","","","","","20141105",",3,S","","","63.0","3,,S,05,","275.8","3,,,S","",""
"BR000956000","2014-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","3,S","13","3,S","3","3,S","","","","","","","20141211",",3,S","","","118.1","3,,S,11,","307.0","3,,,S","",""
"BR000956000","2015-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23","1,S","17","1,S","6","1,S","","","","","","","20150124",",1,S","","","45.0","1,,S,24,","343.5","1,,,S","",""
"BR000956000","2015-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","19","3,S","16","3,S","4","3,S","","","","","","","20150208",",3,S","","","78.0","3,,S,08,","313.3","3,,,S","",""
"BR000956000","2015-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","4,S","15","4,S","1","4,S","","","","","","","20150313",",4,S","","","49.0","4,,S,13,","175.6","4,,,S","",""
"BR000956000","2015-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","23","3,S","14","3,S","1","3,S","","","","","","","20150430",",3,S","","","29.0","3,,S,30,","136.4","3,,,S","",""
"BR000956000","2016-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","1,S","16","1,S","2","1,S","","","","","","","20161201",",1,S","","","35.1","1,,S,01,","199.1","1,,,S","",""
"BR000956000","2017-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","20","5,S","16","5,S","4","5,S","","","","","","","20170126",",5,S","","","71.1","5,,S,26,","294.3","5,,,S","",""
"BR000956000","2017-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22","1,S","19","1,S","4","1,S","","","","","","","20170212",",1,S","","","59.9","1,,S,12,","337.0","1,,,S","",""
"BR000956000","2017-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","16","4,S","11","4,S","4","4,S","","","","","","","20170417",",4,S","","","63.0","4,,S,17,","247.5","4,,,S","",""
"BR000956000","2017-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,","0","3,S","20170511",",3,S","","","21.2","3,S,11,","","","","","22.59","3,,,S"
"BR000956000","2017-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","1,","0","1,S","20170628",",1,S","","","16.0","1,S,28,","","","","","19.16","1,,,S"
"BR000956000","2017-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","1,","0","1,S","20170719",",1,S","","","13.1","1,S,19,","","","","","16.92","1,,,S"
"BR000956000","2017-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0",",","0",",S","20170803","+,,S","","","16.5",",S,03,+","","","","","20.25",",,,S"
"BR000956000","2017-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20170904",",2,S","","","17.6","2,S,04,","","","","","21.76","2,,,S"
"BR000956000","2017-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20171004",",5,S","","","19.2","5,S,04,","","","","","22.47","5,,,S"
"BR000956000","2017-11","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17","5,S","12","5,S","3","5,S","0","5,","0","5,S","20171108",",5,S","20171128",",5,S","21.7","5,S,08,","35.1","5,,S,28,","174.9","5,,,S","23.26","5,,,S"
"BR000956000","2017-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","22","2,S","16","2,S","3","2,S","","","","","","","20171202",",2,S","","","111.0","2,,S,02,","340.9","2,,,S","",""
"BR000956000","2018-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","2,S","22","2,S","5","2,S","","","","","","","20180206",",2,S","","","98.0","2,,S,06,","455.6","2,,,S","",""
"BR000956000","2018-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","4,S","16","4,S","5","4,S","0","5,","0","5,S","20180324",",5,S","20180324",",4,S","21.3","5,S,24,","134.1","4,,S,24,","420.3","4,,,S","22.98","5,,,S"
"BR000956000","2018-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","4,","0","4,S","20180422",",4,S","","","21.3","4,S,22,","","","","","22.32","4,,,S"
"BR000956000","2018-05","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20180521",",5,S","","","19.9","5,S,21,","","","","","21.64","5,,,S"
"BR000956000","2018-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20180711",",3,S","","","14.7","3,S,11,","","","","","17.17","3,,,S"
"BR000956000","2018-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","1,","0","1,S","20180803",",1,S","","","17.2","1,S,03,","","","","","20.73","1,,,S"
"BR000956000","2018-09","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20180905",",5,S","","","17.1","5,S,05,","","","","","21.24","5,,,S"
"BR000956000","2018-10","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","3,S","0","3,S","20181028",",3,S","","","21.7","3,S,28,","","","","","23.04","3,,,S"
"BR000956000","2018-12","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","24","1,S","14","1,S","4","1,S","","","","","","","20181229",",1,S","","","41.9","1,,S,29,","276.4","1,,,S","",""
"BR000956000","2019-01","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","25",",S","20",",S","5",",S","","","","","","","20190128",",,S","","","87.9",",,S,28,","395.5",",,,S","",""
"BR000956000","2019-02","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","4,S","15","4,S","2","4,S","","","","","","","20190213",",4,S","","","39.9","4,,S,13,","239.0","4,,,S","",""
"BR000956000","2019-03","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","21","3,S","16","3,S","3","3,S","","","","","","","20190327",",3,S","","","116.1","3,,S,27,","405.3","3,,,S","",""
"BR000956000","2019-04","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","17","5,S","15","5,S","5","5,S","0","5,","0","5,S","20190422",",5,S","20190408",",5,S","22.1","5,S,22,","83.1","5,,S,08,","394.3","5,,,S","23.37","5,,,S"
"BR000956000","2019-06","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","5,","0","5,S","20190624",",5,S","","","16.1","5,S,24,","","","","","19.72","5,,,S"
"BR000956000","2019-07","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20190708",",2,S","","","16.3","2,S,08,","","","","","18.46","2,,,S"
"BR000956000","2019-08","-9.867","-56.1","289.0","ALTA FLORESTA AERO, BR","","","","","","","0","2,","0","2,S","20190804",",2,S","","","15.7","2,S,04,","","","","","19.33","2,,,S"
