"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00033105","1993-08","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19930829",",,b","","","","","","","7.8",",,b,29,","","","","","25.5",",,,b","","","","","",""
"BOM00033105","1993-09","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","12",",b","0",",b","","","","","","","","","","","","","","","","","19930901",",,b","","","","","","","16.6",",,b,01,","","","","","83.8",",,,b","","","","","",""
"BOM00033105","1993-10","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19931016",",,b","","","","","","","13.5",",,b,16,","","","","","41.6",",,,b","","","","","",""
"BOM00033105","1993-11","51.783","28.333","141.0","LELOIOV, BO","","","5",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","19931108",",,b","","","","","","","7.7",",,b,08,","","","","","18.4",",,,b","","","","","",""
"BOM00033105","1993-12","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","19931226",",,b","","","","","","","8.4",",,b,26,","","","","","53.1",",,,b","","","","","",""
"BOM00033105","1994-01","51.783","28.333","141.0","LELOIOV, BO","","","21",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19940105",",,b","","","","","","","6.5",",,b,05,","","","","","49.5",",,,b","","","","","",""
"BOM00033105","1994-02","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","19940207",",,b","","","","","","","9.7",",,b,07,","","","","","25.3",",,,b","","","","","",""
"BOM00033105","1994-03","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","19940314",",,b","","","","","","","11.2",",,b,14,","","","","","73.6",",,,b","","","","","",""
"BOM00033105","1994-04","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19940414",",,b","","","","","","","11.4",",,b,14,","","","","","45.8",",,,b","","","","","",""
"BOM00033105","1994-05","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19940526",",,b","","","","","","","20.2",",,b,26,","","","","","50.6",",,,b","","","","","",""
"BOM00033105","1994-06","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","8",",b","1",",b","","","","","","","","","","","","","","","","","19940607",",,b","","","","","","","39.5",",,b,07,","","","","","108.7",",,,b","","","","","",""
"BOM00033105","1994-07","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","1",",b","0",",b","","","","","","","","","","","","","","","","","19940711",",,b","","","","","","","5.2",",,b,11,","","","","","14.9",",,,b","","","","","",""
"BOM00033105","1994-08","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19940819",",,b","","","","","","","9.6",",,b,19,","","","","","42.0",",,,b","","","","","",""
"BOM00033105","1994-09","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19940928",",,b","","","","","","","18.5",",,b,28,","","","","","58.1",",,,b","","","","","",""
"BOM00033105","1994-10","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19941004",",,b","","","","","","","13.2",",,b,04,","","","","","38.1",",,,b","","","","","",""
"BOM00033105","1994-11","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19941115",",,b","","","","","","","9.8",",,b,15,","","","","","38.5",",,,b","","","","","",""
"BOM00033105","1994-12","51.783","28.333","141.0","LELOIOV, BO","","","19",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19941214",",,b","","","","","","","15.0",",,b,14,","","","","","57.2",",,,b","","","","","",""
"BOM00033105","1995-01","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","19950123",",,b","","","","","","","3.6",",,b,23,","","","","","22.0",",,,b","","","","","",""
"BOM00033105","1995-02","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19950224",",,b","","","","","","","8.1",",,b,24,","","","","","44.4",",,,b","","","","","",""
"BOM00033105","1995-03","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19950311",",,b","","","","","","","6.7",",,b,11,","","","","","24.8",",,,b","","","","","",""
"BOM00033105","1995-04","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19950412",",,b","","","","","","","8.6",",,b,12,","","","","","47.5",",,,b","","","","","",""
"BOM00033105","1995-05","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19950505",",,b","","","","","","","17.3",",,b,05,","","","","","47.4",",,,b","","","","","",""
"BOM00033105","1995-06","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","9",",b","1",",b","","","","","","","","","","","","","","","","","19950626",",,b","","","","","","","43.6",",,b,26,","","","","","74.4",",,,b","","","","","",""
"BOM00033105","1995-07","51.783","28.333","141.0","LELOIOV, BO","","","5",",b","3",",b","1",",b","","","","","","","","","","","","","","","","","19950717",",,b","","","","","","","50.5",",,b,17,","","","","","75.0",",,,b","","","","","",""
"BOM00033105","1995-08","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","7",",b","2",",b","","","","","","","","","","","","","","","","","19950829",",,b","","","","","","","38.7",",,b,29,","","","","","114.7",",,,b","","","","","",""
"BOM00033105","1995-09","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","1",",b","","","","","","","","","","","","","","","","","19950902",",,b","","","","","","","29.2",",,b,02,","","","","","80.4",",,,b","","","","","",""
"BOM00033105","1995-10","51.783","28.333","141.0","LELOIOV, BO","","","4",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","19951020",",,b","","","","","","","4.4",",,b,20,","","","","","8.7",",,,b","","","","","",""
"BOM00033105","1995-11","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19951108",",,b","","","","","","","8.5",",,b,08,","","","","","36.2",",,,b","","","","","",""
"BOM00033105","1995-12","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","19951223",",,b","","","","","","","6.3",",,b,23,","","","","","19.8",",,,b","","","","","",""
"BOM00033105","1996-01","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","19960103",",,b","","","","","","","7.9",",,b,03,","","","","","28.4",",,,b","","","","","",""
"BOM00033105","1996-02","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19960224",",,b","","","","","","","15.6",",,b,24,","","","","","37.4",",,,b","","","","","",""
"BOM00033105","1996-03","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19960304",",,b","","","","","","","4.7",",,b,04,","","","","","31.7",",,,b","","","","","",""
"BOM00033105","1996-04","51.783","28.333","141.0","LELOIOV, BO","","","5",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","19960414",",,b","","","","","","","7.1",",,b,14,","","","","","11.7",",,,b","","","","","",""
"BOM00033105","1996-05","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","6",",b","1",",b","","","","","","","","","","","","","","","","","19960521",",,b","","","","","","","66.5",",,b,21,","","","","","100.8",",,,b","","","","","",""
"BOM00033105","1996-06","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19960623",",,b","","","","","","","15.2",",,b,23,","","","","","52.9",",,,b","","","","","",""
"BOM00033105","1996-07","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","13",",b","3",",b","","","","","","","","","","","","","","","","","19960726",",,b","","","","","","","39.2",",,b,26,","","","","","191.1",",,,b","","","","","",""
"BOM00033105","1996-08","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","7",",b","1",",b","","","","","","","","","","","","","","","","","19960807",",,b","","","","","","","80.7",",,b,07,","","","","","153.5",",,,b","","","","","",""
"BOM00033105","1996-09","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19960913",",,b","","","","","","","17.1",",,b,13,","","","","","49.8",",,,b","","","","","",""
"BOM00033105","1996-10","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19961030",",,b","","","","","","","6.7",",,b,30,","","","","","21.9",",,,b","","","","","",""
"BOM00033105","1996-11","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19961125",",,b","","","","","","","23.1",",,b,25,","","","","","70.4",",,,b","","","","","",""
"BOM00033105","1996-12","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","19961203",",,b","","","","","","","7.1",",,b,03,","","","","","30.0",",,,b","","","","","",""
"BOM00033105","1997-01","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","0",",b","0",",b","","","","","","","","","","","","","","","","","19970128",",,b","","","","","","","1.7",",,b,28,","","","","","6.3",",,,b","","","","","",""
"BOM00033105","1997-02","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","19970222",",,b","","","","","","","6.5",",,b,22,","","","","","22.2",",,,b","","","","","",""
"BOM00033105","1997-03","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19970316",",,b","","","","","","","8.8",",,b,16,","","","","","37.0",",,,b","","","","","",""
"BOM00033105","1997-04","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19970411",",,b","","","","","","","9.1",",,b,11,","","","","","45.6",",,,b","","","","","",""
"BOM00033105","1997-05","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","7",",b","1",",b","","","","","","","","","","","","","","","","","19970523",",,b","","","","","","","27.3",",,b,23,","","","","","63.1",",,,b","","","","","",""
"BOM00033105","1997-06","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19970612",",,b","","","","","","","23.0",",,b,12,","","","","","95.0",",,,b","","","","","",""
"BOM00033105","1997-07","51.783","28.333","141.0","LELOIOV, BO","","","19",",b","14",",b","0",",b","","","","","","","","","","","","","","","","","19970727",",,b","","","","","","","23.7",",,b,27,","","","","","126.7",",,,b","","","","","",""
"BOM00033105","1997-08","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19970829",",,b","","","","","","","15.2",",,b,29,","","","","","69.1",",,,b","","","","","",""
"BOM00033105","1997-09","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19970907",",,b","","","","","","","25.2",",,b,07,","","","","","67.2",",,,b","","","","","",""
"BOM00033105","1997-10","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19971002",",,b","","","","","","","7.6",",,b,02,","","","","","38.9",",,,b","","","","","",""
"BOM00033105","1997-11","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19971120",",,b","","","","","","","6.9",",,b,20,","","","","","39.9",",,,b","","","","","",""
"BOM00033105","1997-12","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19971211",",,b","","","","","","","8.4",",,b,11,","","","","","48.1",",,,b","","","","","",""
"BOM00033105","1998-01","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19980109","+,,b","","","","","","","5.3",",,b,09,+","","","","","28.7",",,,b","","","","","",""
"BOM00033105","1998-02","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","19980215",",,b","","","","","","","8.0",",,b,15,","","","","","22.6",",,,b","","","","","",""
"BOM00033105","1998-03","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","19980308",",,b","","","","","","","11.3",",,b,08,","","","","","48.7",",,,b","","","","","",""
"BOM00033105","1998-04","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19980408",",,b","","","","","","","12.7",",,b,08,","","","","","57.8",",,,b","","","","","",""
"BOM00033105","1998-05","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19980526",",,b","","","","","","","12.9",",,b,26,","","","","","48.1",",,,b","","","","","",""
"BOM00033105","1998-06","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","10",",b","4",",b","","","","","","","","","","","","","","","","","19980614",",,b","","","","","","","58.5",",,b,14,","","","","","191.5",",,,b","","","","","",""
"BOM00033105","1998-07","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","11",",b","2",",b","","","","","","","","","","","","","","","","","19980718",",,b","","","","","","","28.2",",,b,18,","","","","","134.3",",,,b","","","","","",""
"BOM00033105","1998-08","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","19980803",",,b","","","","","","","7.6",",,b,03,","","","","","43.9",",,,b","","","","","",""
"BOM00033105","1998-09","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","19980915",",,b","","","","","","","23.4",",,b,15,","","","","","76.0",",,,b","","","","","",""
"BOM00033105","1998-10","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19981020",",,b","","","","","","","16.0",",,b,20,","","","","","51.8",",,,b","","","","","",""
"BOM00033105","1998-11","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19981105",",,b","","","","","","","9.5",",,b,05,","","","","","34.4",",,,b","","","","","",""
"BOM00033105","1998-12","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19981205",",,b","","","","","","","7.7",",,b,05,","","","","","40.9",",,,b","","","","","",""
"BOM00033105","1999-01","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","19990109",",,b","","","","","","","4.0",",,b,09,","","","","","16.9",",,,b","","","","","",""
"BOM00033105","1999-02","51.783","28.333","141.0","LELOIOV, BO","","","20",",b","7",",b","1",",b","","","","","","","","","","","","","","","","","19990223",",,b","","","","","","","27.0",",,b,23,","","","","","75.2",",,,b","","","","","",""
"BOM00033105","1999-03","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19990310",",,b","","","","","","","11.7",",,b,10,","","","","","55.9",",,,b","","","","","",""
"BOM00033105","1999-04","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19990418",",,b","","","","","","","5.7",",,b,18,","","","","","31.1",",,,b","","","","","",""
"BOM00033105","1999-05","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19990517",",,b","","","","","","","15.1",",,b,17,","","","","","57.4",",,,b","","","","","",""
"BOM00033105","1999-06","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","19990619",",,b","","","","","","","13.9",",,b,19,","","","","","65.6",",,,b","","","","","",""
"BOM00033105","1999-07","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","2",",b","","","","","","","","","","","","","","","","","19990727",",,b","","","","","","","45.9",",,b,27,","","","","","102.0",",,,b","","","","","",""
"BOM00033105","1999-08","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","1",",b","","","","","","","","","","","","","","","","","19990812",",,b","","","","","","","34.3",",,b,12,","","","","","80.4",",,,b","","","","","",""
"BOM00033105","1999-09","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","4",",b","1",",b","","","","","","","","","","","","","","","","","19990927",",,b","","","","","","","32.0",",,b,27,","","","","","58.0",",,,b","","","","","",""
"BOM00033105","1999-10","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19991008",",,b","","","","","","","10.5",",,b,08,","","","","","42.0",",,,b","","","","","",""
"BOM00033105","1999-11","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","19991120",",,b","","","","","","","10.7",",,b,20,","","","","","35.2",",,,b","","","","","",""
"BOM00033105","1999-12","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","19991214",",,b","","","","","","","11.8",",,b,14,","","","","","35.7",",,,b","","","","","",""
"BOM00033105","2000-01","51.783","28.333","141.0","LELOIOV, BO","","","18",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20000117",",,b","","","","","","","6.0",",,b,17,","","","","","37.4",",,,b","","","","","",""
"BOM00033105","2000-02","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20000205",",,b","","","","","","","4.9",",,b,05,","","","","","28.5",",,,b","","","","","",""
"BOM00033105","2000-03","51.783","28.333","141.0","LELOIOV, BO","","","16",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20000308",",,b","","","","","","","12.6",",,b,08,","","","","","48.6",",,,b","","","","","",""
"BOM00033105","2000-04","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20000406",",,b","","","","","","","13.5",",,b,06,","","","","","47.2",",,,b","","","","","",""
"BOM00033105","2000-05","51.783","28.333","141.0","LELOIOV, BO","","","5",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20000520",",,b","","","","","","","14.0",",,b,20,","","","","","22.4",",,,b","","","","","",""
"BOM00033105","2000-06","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","5",",b","1",",b","","","","","","","","","","","","","","","","","20000606",",,b","","","","","","","32.2",",,b,06,","","","","","66.8",",,,b","","","","","",""
"BOM00033105","2000-07","51.783","28.333","141.0","LELOIOV, BO","","","19",",b","12",",b","1",",b","","","","","","","","","","","","","","","","","20000712",",,b","","","","","","","28.2",",,b,12,","","","","","123.4",",,,b","","","","","",""
"BOM00033105","2000-08","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20000812",",,b","","","","","","","17.4",",,b,12,","","","","","59.7",",,,b","","","","","",""
"BOM00033105","2000-09","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20000918",",,b","","","","","","","13.7",",,b,18,","","","","","80.0",",,,b","","","","","",""
"BOM00033105","2000-10","51.783","28.333","141.0","LELOIOV, BO","","","1",",b","1",",b","0",",b","","","","","","","","","","","","","","","","","20001027",",,b","","","","","","","3.3",",,b,27,","","","","","3.3",",,,b","","","","","",""
"BOM00033105","2000-11","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20001108",",,b","","","","","","","9.2",",,b,08,","","","","","30.4",",,,b","","","","","",""
"BOM00033105","2000-12","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","10",",b","0",",b","","","","","","","","","","","","","","","","","20001227",",,b","","","","","","","14.8",",,b,27,","","","","","76.6",",,,b","","","","","",""
"BOM00033105","2001-01","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20010126",",,b","","","","","","","9.0",",,b,26,","","","","","47.9",",,,b","","","","","",""
"BOM00033105","2001-02","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20010201",",,b","","","","","","","10.6",",,b,01,","","","","","40.2",",,,b","","","","","",""
"BOM00033105","2001-03","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20010325",",,b","","","","","","","7.5",",,b,25,","","","","","42.4",",,,b","","","","","",""
"BOM00033105","2001-04","51.783","28.333","141.0","LELOIOV, BO","","","14",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20010427",",,b","","","","","","","20.7",",,b,27,","","","","","54.4",",,,b","","","","","",""
"BOM00033105","2001-05","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20010519",",,b","","","","","","","13.2",",,b,19,","","","","","34.2",",,,b","","","","","",""
"BOM00033105","2001-06","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20010618",",,b","","","","","","","14.0",",,b,18,","","","","","77.9",",,,b","","","","","",""
"BOM00033105","2001-07","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","7",",b","0",",b","","","","","","","","","","","","","","","","","20010726",",,b","","","","","","","23.3",",,b,26,","","","","","82.8",",,,b","","","","","",""
"BOM00033105","2001-08","51.783","28.333","141.0","LELOIOV, BO","","","9",",b","8",",b","0",",b","","","","","","","","","","","","","","","","","20010812",",,b","","","","","","","13.0",",,b,12,","","","","","62.1",",,,b","","","","","",""
"BOM00033105","2001-09","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20010912",",,b","","","","","","","23.9",",,b,12,","","","","","67.6",",,,b","","","","","",""
"BOM00033105","2001-10","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20011011",",,b","","","","","","","8.7",",,b,11,","","","","","32.9",",,,b","","","","","",""
"BOM00033105","2001-11","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","6",",b","0",",b","","","","","","","","","","","","","","","","","20011125",",,b","","","","","","","12.6",",,b,25,","","","","","48.2",",,,b","","","","","",""
"BOM00033105","2001-12","51.783","28.333","141.0","LELOIOV, BO","","","17",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20011224",",,b","","","","","","","4.2",",,b,24,","","","","","31.0",",,,b","","","","","",""
"BOM00033105","2002-01","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020129",",,b","","","","","","","8.2",",,b,29,","","","","","34.9",",,,b","","","","","",""
"BOM00033105","2002-02","51.783","28.333","141.0","LELOIOV, BO","","","15",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020212",",,b","","","","","","","10.0",",,b,12,","","","","","34.2",",,,b","","","","","",""
"BOM00033105","2002-03","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20020323",",,b","","","","","","","6.9",",,b,23,","","","","","19.6",",,,b","","","","","",""
"BOM00033105","2002-04","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020428",",,b","","","","","","","12.4",",,b,28,","","","","","31.6",",,,b","","","","","",""
"BOM00033105","2002-05","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","5",",b","0",",b","","","","","","","","","","","","","","","","","20020515",",,b","","","","","","","10.7",",,b,15,","","","","","42.5",",,,b","","","","","",""
"BOM00033105","2002-06","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020602",",,b","","","","","","","21.6",",,b,02,","","","","","43.0",",,,b","","","","","",""
"BOM00033105","2002-07","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020723",",,b","","","","","","","19.4",",,b,23,","","","","","41.7",",,,b","","","","","",""
"BOM00033105","2002-08","51.783","28.333","141.0","LELOIOV, BO","","","6",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20020814",",,b","","","","","","","10.7",",,b,14,","","","","","16.9",",,,b","","","","","",""
"BOM00033105","2002-09","51.783","28.333","141.0","LELOIOV, BO","","","8",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20020923",",,b","","","","","","","19.5",",,b,23,","","","","","39.4",",,,b","","","","","",""
"BOM00033105","2002-10","51.783","28.333","141.0","LELOIOV, BO","","","20",",b","12",",b","1",",b","","","","","","","","","","","","","","","","","20021008",",,b","","","","","","","26.9",",,b,08,","","","","","119.2",",,,b","","","","","",""
"BOM00033105","2002-11","51.783","28.333","141.0","LELOIOV, BO","","","12",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20021102",",,b","","","","","","","11.5",",,b,02,","","","","","36.9",",,,b","","","","","",""
"BOM00033105","2002-12","51.783","28.333","141.0","LELOIOV, BO","","","7",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20021230",",,b","","","","","","","5.3",",,b,30,","","","","","12.4",",,,b","","","","","",""
"BOM00033105","2003-01","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","3",",b","0",",b","","","","","","","","","","","","","","","","","20030128",",,b","","","","","","","6.3",",,b,28,","","","","","20.5",",,,b","","","","","",""
"BOM00033105","2003-02","51.783","28.333","141.0","LELOIOV, BO","","","5",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20030206",",,b","","","","","","","7.7",",,b,06,","","","","","16.7",",,,b","","","","","",""
"BOM00033105","2003-03","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20030312",",,b","","","","","","","9.0",",,b,12,","","","","","19.9",",,,b","","","","","",""
"BOM00033105","2003-04","51.783","28.333","141.0","LELOIOV, BO","","","10",",b","4",",b","0",",b","","","","","","","","","","","","","","","","","20030407",",,b","","","","","","","10.2",",,b,07,","","","","","32.5",",,,b","","","","","",""
"BOM00033105","2003-05","51.783","28.333","141.0","LELOIOV, BO","","","11",",b","9",",b","0",",b","","","","","","","","","","","","","","","","","20030514",",,b","","","","","","","18.2",",,b,14,","","","","","71.8",",,,b","","","","","",""
"BOM00033105","2003-06","51.783","28.333","141.0","LELOIOV, BO","","","13",",b","2",",b","0",",b","","","","","","","","","","","","","","","","","20030621",",,b","","","","","","","17.6",",,b,21,","","","","","39.0",",,,b","","","","","",""
