"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ASN00039090","1974-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19740701",",,a","","","19.6",",,a,01,","","","20.1",",,,a","",""
"ASN00039090","1974-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","0","3,a","0","3,a","","","","","","","19740823","+,3,a","","","0.6","3,,a,23,+","","","56.0",",a,,a","",""
"ASN00039090","1974-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","1",",a","","","","","","","19740923",",,a","","","28.6",",,a,23,","","","45.8",",,,a","",""
"ASN00039090","1974-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","2,a","3","2,a","0","2,a","","","","","","","19741014",",2,a","","","16.0","2,,a,14,","","","60.4",",a,,a","",""
"ASN00039090","1974-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","4,a","2","4,a","0","4,a","","","","","","","19741114",",4,a","","","9.4","4,,a,14,","","","98.4",",a,,a","",""
"ASN00039090","1974-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","1",",a","","","","","","","19741228",",,a","","","38.2",",,a,28,","","","52.9",",,,a","",""
"ASN00039090","1975-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","4,a","5","4,a","0","4,a","","","","","","","19750104",",4,a","","","24.2","4,,a,04,","","","119.4",",a,,a","",""
"ASN00039090","1975-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","1",",a","","","","","","","19750225",",,a","","","95.8",",,a,25,","","","134.8",",,,a","",""
"ASN00039090","1975-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","2,a","4","2,a","0","2,a","","","","","","","19750320",",2,a","","","14.2","2,,a,20,","","","36.4",",a,,a","",""
"ASN00039090","1975-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","0",",a","","","","","","","19750427",",,a","","","18.8",",,a,27,","","","45.8",",,,a","",""
"ASN00039090","1975-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19750531","+,,a","","","0.0",",,a,31,+","","","0.0",",,,a","",""
"ASN00039090","1975-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","1",",a","","","","","","","19750620",",,a","","","31.8",",,a,20,","","","32.6",",,,a","",""
"ASN00039090","1975-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19750704",",,a","","","13.2",",,a,04,","","","21.0",",,,a","",""
"ASN00039090","1975-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","4",",a","0",",a","","","","","","","19750812",",,a","","","13.6",",,a,12,","","","28.4",",,,a","",""
"ASN00039090","1975-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19750901",",,a","","","24.0",",,a,01,","","","41.8",",,,a","",""
"ASN00039090","1975-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","114.8",",a,,a","",""
"ASN00039090","1975-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","2,a","4","2,a","1","2,a","","","","","","","19751126",",2,a","","","26.8","2,,a,26,","","","77.8",",a,,a","",""
"ASN00039090","1975-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","9","2,a","5","2,a","2","2,a","","","","","","","19751219",",2,a","","","67.6","2,,a,19,","","","242.6",",a,,a","",""
"ASN00039090","1976-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","4,a","6","4,a","3","4,a","","","","","","","19760114",",4,a","","","34.0","4,,a,14,","","","135.2",",a,,a","",""
"ASN00039090","1976-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","4",",a","0",",a","","","","","","","19760211",",,a","","","16.4",",,a,11,","","","46.4",",,,a","",""
"ASN00039090","1976-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","3,a","3","3,a","1","3,a","","","","","","","19760301",",3,a","","","27.8","3,,a,01,","","","44.8",",a,,a","",""
"ASN00039090","1976-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","2,a","2","2,a","0","2,a","","","","","","","19760428",",2,a","","","10.8","2,,a,28,","","","23.2",",a,,a","",""
"ASN00039090","1976-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19760511",",,a","","","6.8",",,a,11,","","","9.8",",,,a","",""
"ASN00039090","1976-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","0","3,a","0","3,a","","","","","","","19760629",",3,a","","","1.0","3,,a,29,","","","13.8",",a,,a","",""
"ASN00039090","1976-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","2,a","2","2,a","0","2,a","","","","","","","19760730",",2,a","","","5.2","2,,a,30,","","","20.8",",a,,a","",""
"ASN00039090","1976-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19760827",",,a","","","12.4",",,a,27,","","","12.4",",,,a","",""
"ASN00039090","1976-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19760927",",2,a","","","19.8","2,,a,27,","","","45.4",",a,,a","",""
"ASN00039090","1976-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","3",",a","1",",a","","","","","","","19761027",",,a","","","27.6",",,a,27,","","","58.8",",,,a","",""
"ASN00039090","1976-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","2,a","6","2,a","1","2,a","","","","","","","19761115",",2,a","","","27.6","2,,a,15,","","","147.8",",a,,a","",""
"ASN00039090","1976-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","9",",a","1",",a","","","","","","","19761224",",,a","","","54.6",",,a,24,","","","129.0",",,,a","",""
"ASN00039090","1977-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","1",",a","","","","","","","19770112",",,a","","","72.0",",,a,12,","","","78.0",",,,a","",""
"ASN00039090","1977-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","79.0",",a,,a","",""
"ASN00039090","1977-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","8","3,a","4","3,a","0","3,a","","","","","","","19770301",",3,a","","","19.0","3,,a,01,","","","53.1",",a,,a","",""
"ASN00039090","1977-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19770404",",,a","","","16.2",",,a,04,","","","35.6",",,,a","",""
"ASN00039090","1977-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","3,a","4","3,a","0","3,a","","","","","","","19770517",",3,a","","","17.6","3,,a,17,","","","113.8",",a,,a","",""
"ASN00039090","1977-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19770625",",,a","","","6.4",",,a,25,","","","7.0",",,,a","",""
"ASN00039090","1977-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19770706",",,a","","","3.6",",,a,06,","","","4.7",",,,a","",""
"ASN00039090","1977-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19770808",",,a","","","5.0",",,a,08,","","","6.0",",,,a","",""
"ASN00039090","1977-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","0",",a","0",",a","","","","","","","19770926",",,a","","","1.2",",,a,26,","","","2.0",",,,a","",""
"ASN00039090","1977-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19771024",",,a","","","5.2",",,a,24,","","","7.8",",,,a","",""
"ASN00039090","1977-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","130.8",",a,,a","",""
"ASN00039090","1977-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19771220",",,a","","","11.0",",,a,20,","","","15.0",",,,a","",""
"ASN00039090","1978-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","196.4",",a,,a","",""
"ASN00039090","1978-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","3",",a","1",",a","","","","","","","19780201",",,a","","","104.6",",,a,01,","","","131.5",",,,a","",""
"ASN00039090","1978-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19780322",",,a","","","8.6",",,a,22,","","","9.9",",,,a","",""
"ASN00039090","1978-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","0","3,a","0","3,a","0","3,a","","","","","","","19780430","+,3,a","","","0.0","3,,a,30,+","","","53.5",",a,,a","",""
"ASN00039090","1978-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19780519",",,a","","","28.7",",,a,19,","","","50.3",",,,a","",""
"ASN00039090","1978-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","7",",a","4",",a","1",",a","","","","","","","19780629",",,a","","","36.4",",,a,29,","","","68.4",",,,a","",""
"ASN00039090","1978-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","4",",a","2",",a","","","","","","","19780710",",,a","","","63.1",",,a,10,","","","103.1",",,,a","",""
"ASN00039090","1978-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","4,a","4","4,a","0","4,a","","","","","","","19780829",",4,a","","","23.8","4,,a,29,","","","60.4",",a,,a","",""
"ASN00039090","1978-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","9",",a","6",",a","1",",a","","","","","","","19780905",",,a","","","29.6",",,a,05,","","","86.6",",,,a","",""
"ASN00039090","1978-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19781019",",,a","","","7.0",",,a,19,","","","9.0",",,,a","",""
"ASN00039090","1978-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","148.8",",a,,a","",""
"ASN00039090","1978-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","5,a","4","5,a","0","5,a","","","","","","","19781205",",5,a","","","23.2","5,,a,05,","","","67.1",",a,,a","",""
"ASN00039090","1979-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","1","2,a","0","2,a","","","","","","","19790117",",2,a","","","15.1","2,,a,17,","","","22.8",",a,,a","",""
"ASN00039090","1979-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","5,a","2","5,a","0","5,a","","","","","","","19790201",",5,a","","","5.7","5,,a,01,","","","144.5",",a,,a","",""
"ASN00039090","1979-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19790316",",2,a","","","23.6","2,,a,16,","","","50.8",",a,,a","",""
"ASN00039090","1979-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","2,a","1","2,a","0","2,a","","","","","","","19790410",",2,a","","","11.2","2,,a,10,","","","28.0",",a,,a","",""
"ASN00039090","1979-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","2,a","1","2,a","0","2,a","","","","","","","19790514",",2,a","","","3.3","2,,a,14,","","","5.1",",a,,a","",""
"ASN00039090","1979-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","1",",a","","","","","","","19790621",",,a","","","40.0",",,a,21,","","","50.4",",,,a","",""
"ASN00039090","1979-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","2,a","1","2,a","0","2,a","","","","","","","19790719",",2,a","","","4.3","2,,a,19,","","","11.3",",a,,a","",""
"ASN00039090","1979-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19790823",",,a","","","12.4",",,a,23,","","","21.6",",,,a","",""
"ASN00039090","1979-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19790906",",,a","","","2.4",",,a,06,","","","2.4",",,,a","",""
"ASN00039090","1979-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","3,a","3","3,a","0","3,a","","","","","","","19791013",",3,a","","","5.5","3,,a,13,","","","25.6",",a,,a","",""
"ASN00039090","1979-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","3,a","7","3,a","1","3,a","","","","","","","19791123",",3,a","","","63.6","3,,a,23,","","","167.2",",a,,a","",""
"ASN00039090","1980-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","158.9",",a,,a","",""
"ASN00039090","1980-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5","3,a","3","3,a","1","3,a","","","","","","","19800205",",3,a","","","26.8","3,,a,05,","","","129.5",",a,,a","",""
"ASN00039090","1980-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","1",",a","","","","","","","19800312",",,a","","","54.0",",,a,12,","","","70.0",",,,a","",""
"ASN00039090","1980-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19800426",",,a","","","4.0",",,a,26,","","","4.0",",,,a","",""
"ASN00039090","1980-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","3,a","3","3,a","0","3,a","","","","","","","19800523",",3,a","","","18.1","3,,a,23,","","","40.7",",a,,a","",""
"ASN00039090","1980-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19800630",",,a","","","2.2",",,a,30,","","","2.2",",,,a","",""
"ASN00039090","1980-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","0",",a","","","","","","","19800731",",,a","","","15.4",",,a,31,","","","27.8",",,,a","",""
"ASN00039090","1980-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19800826",",,a","","","7.8",",,a,26,","","","7.8",",,,a","",""
"ASN00039090","1980-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19800930","+,,a","","","0.0",",,a,30,+","","","0.0",",,,a","",""
"ASN00039090","1980-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","5,a","4","5,a","0","5,a","","","","","","","19801025",",5,a","","","9.8","5,,a,25,","","","57.2",",a,,a","",""
"ASN00039090","1980-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","2,a","2","2,a","0","2,a","","","","","","","19801121",",2,a","","","18.2","2,,a,21,","","","32.6",",a,,a","",""
"ASN00039090","1980-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","83.8",",a,,a","",""
"ASN00039090","1981-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","104.2",",a,,a","",""
"ASN00039090","1981-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","172.8",",a,,a","",""
"ASN00039090","1981-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","1",",a","","","","","","","19810331",",,a","","","33.4",",,a,31,","","","73.0",",,,a","",""
"ASN00039090","1981-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19810405",",,a","","","20.2",",,a,05,","","","49.4",",,,a","",""
"ASN00039090","1981-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","3",",a","1",",a","","","","","","","19810522",",,a","","","44.0",",,a,22,","","","68.0",",,,a","",""
"ASN00039090","1981-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","3",",a","1",",a","","","","","","","19810602",",,a","","","33.0",",,a,02,","","","57.6",",,,a","",""
"ASN00039090","1981-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","1",",a","1",",a","","","","","","","19810722",",,a","","","40.6",",,a,22,","","","45.6",",,,a","",""
"ASN00039090","1981-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19810814",",,a","","","8.0",",,a,14,","","","15.2",",,,a","",""
"ASN00039090","1981-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","0",",a","0",",a","0",",a","","","","","","","19810930","+,,a","","","0.0",",,a,30,+","","","0.0",",,,a","",""
"ASN00039090","1981-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19811018",",,a","","","19.8",",,a,18,","","","34.4",",,,a","",""
"ASN00039090","1981-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","12","2,a","6","2,a","0","2,a","","","","","","","19811102",",2,a","","","16.2","2,,a,02,","","","65.0",",a,,a","",""
"ASN00039090","1981-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","8",",a","7",",a","1",",a","","","","","","","19811224",",,a","","","70.2",",,a,24,","","","102.8",",,,a","",""
"ASN00039090","1982-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","3,a","4","3,a","0","3,a","","","","","","","19820121",",3,a","","","21.0","3,,a,21,","","","80.9",",a,,a","",""
"ASN00039090","1982-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","2",",a","","","","","","","19820224",",,a","","","32.0",",,a,24,","","","120.6",",,,a","",""
"ASN00039090","1982-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","2",",a","1",",a","","","","","","","19820303",",,a","","","66.2",",,a,03,","","","85.8",",,,a","",""
"ASN00039090","1982-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19820413",",,a","","","14.4",",,a,13,","","","17.4",",,,a","",""
"ASN00039090","1982-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","2,a","1","2,a","0","2,a","","","","","","","19820516",",2,a","","","7.2","2,,a,16,","","","24.4",",a,,a","",""
"ASN00039090","1982-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19820613",",,a","","","2.4",",,a,13,","","","2.4",",,,a","",""
"ASN00039090","1982-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19820716",",,a","","","5.2",",,a,16,","","","9.1",",,,a","",""
"ASN00039090","1982-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19820817",",,a","","","13.4",",,a,17,","","","19.2",",,,a","",""
"ASN00039090","1982-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","4",",a","0",",a","","","","","","","19820909",",,a","","","10.8",",,a,09,","","","24.4",",,,a","",""
"ASN00039090","1982-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","2,a","1","2,a","0","2,a","","","","","","","19821012",",2,a","","","6.2","2,,a,12,","","","38.2",",a,,a","",""
"ASN00039090","1982-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","0",",a","0",",a","","","","","","","19821101",",,a","","","0.6",",,a,01,","","","0.6",",,,a","",""
"ASN00039090","1982-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","4",",a","0",",a","","","","","","","19821213",",,a","","","12.6",",,a,13,","","","37.6",",,,a","",""
"ASN00039090","1983-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","2","3,a","2","3,a","1","3,a","","","","","","","19830128",",3,a","","","46.6","3,,a,28,","","","153.2",",a,,a","",""
"ASN00039090","1983-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","0",",a","","","","","","","19830220",",,a","","","12.4",",,a,20,","","","17.8",",,,a","",""
"ASN00039090","1983-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19830318",",2,a","","","12.8","2,,a,18,","","","83.4",",a,,a","",""
"ASN00039090","1983-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","3,a","5","3,a","2","3,a","","","","","","","19830428",",3,a","","","86.8","3,,a,28,","","","229.8",",a,,a","",""
"ASN00039090","1983-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","","","","","","","","","","","","","","","","","","","","","280.0",",a,,a","",""
"ASN00039090","1983-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","3","2,a","0","2,a","","","","","","","19830621",",2,a","","","17.0","2,,a,21,","","","36.4",",a,,a","",""
"ASN00039090","1983-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","2,a","1","2,a","1","2,a","","","","","","","19830729",",2,a","","","41.2","2,,a,29,","","","62.8",",a,,a","",""
"ASN00039090","1983-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19830824",",,a","","","11.2",",,a,24,","","","23.4",",,,a","",""
"ASN00039090","1983-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19830918",",,a","","","12.4",",,a,18,","","","12.4",",,,a","",""
"ASN00039090","1983-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","5",",a","1",",a","0","5,a","26","5,a","3","5,a","19831019",",,a","19831016",",5,a","27.6",",,a,19,","33.9","5,a,16,","71.2",",,,a","29.47","5,,,a"
"ASN00039090","1983-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","9","2,a","6","2,a","1","2,a","","","","","","","19831112",",2,a","","","25.8","2,,a,12,","","","139.8",",a,,a","",""
"ASN00039090","1983-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","5,a","1","5,a","1","5,a","","","","","","","19831202",",5,a","","","43.0","5,,a,02,","","","83.2",",a,,a","",""
"ASN00039090","1984-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","3,a","4","3,a","1","3,a","","","","","","","19840117",",3,a","","","25.4","3,,a,17,","","","105.6",",a,,a","",""
"ASN00039090","1984-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","2,a","1","2,a","0","2,a","","","","","","","19840224",",2,a","","","3.2","2,,a,24,","","","37.0",",a,,a","",""
"ASN00039090","1984-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","1",",a","","","","","","","19840301",",,a","","","30.6",",,a,01,","","","48.4",",,,a","",""
"ASN00039090","1984-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","4,a","0","4,a","0","4,a","","","","","","","19840411",",4,a","","","0.8","4,,a,11,","","","38.4",",a,,a","",""
"ASN00039090","1984-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","1",",a","0",",a","","","","","","","19840514",",,a","","","10.2",",,a,14,","","","12.4",",,,a","",""
"ASN00039090","1984-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","3",",a","0",",a","","","","","","","19840618",",,a","","","10.0",",,a,18,","","","22.0",",,,a","",""
"ASN00039090","1984-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","3,a","5","3,a","2","3,a","","","","","","","19840727",",3,a","","","54.0","3,,a,27,","","","160.0",",a,,a","",""
"ASN00039090","1984-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19840811",",,a","","","14.8",",,a,11,","","","34.2",",,,a","",""
"ASN00039090","1984-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","2,a","5","2,a","1","2,a","","","","","","","19840905",",2,a","","","88.8","2,,a,05,","","","145.0",",a,,a","",""
"ASN00039090","1984-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","7","2,a","5","2,a","1","2,a","","","","","","","19841018",",2,a","","","27.2","2,,a,18,","","","94.6",",a,,a","",""
"ASN00039090","1984-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","4","2,a","2","2,a","1","2,a","","","","","","","19841108",",2,a","","","28.4","2,,a,08,","","","56.8",",a,,a","",""
"ASN00039090","1984-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","10","2,a","7","2,a","3","2,a","","","","","","","19841208",",2,a","","","30.8","2,,a,08,","","","160.8",",a,,a","",""
"ASN00039090","1985-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","3",",a","1",",a","","","","","","","19850123",",,a","","","43.6",",,a,23,","","","83.2",",,,a","",""
"ASN00039090","1985-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","3","5,a","2","5,a","0","5,a","","","","","","","19850225",",5,a","","","9.8","5,,a,25,","","","21.8",",a,,a","",""
"ASN00039090","1985-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","2",",a","","","","","","","19850308",",,a","","","95.2",",,a,08,","","","129.6",",,,a","",""
"ASN00039090","1985-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","0",",a","","","","","","","19850401",",,a","","","17.6",",,a,01,","","","32.6",",,,a","",""
"ASN00039090","1985-05","-24.9503","150.0725","142.0","THEODORE DPI, AS","3",",a","2",",a","0",",a","","","","","","","19850509",",,a","","","11.2",",,a,09,","","","20.2",",,,a","",""
"ASN00039090","1985-06","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","2",",a","1",",a","","","","","","","19850604",",,a","","","42.4",",,a,04,","","","66.4",",,,a","",""
"ASN00039090","1985-07","-24.9503","150.0725","142.0","THEODORE DPI, AS","1","2,a","1","2,a","0","2,a","","","","","","","19850709",",2,a","","","6.0","2,,a,09,","","","49.0",",a,,a","",""
"ASN00039090","1985-08","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19850823",",,a","","","22.0",",,a,23,","","","40.6",",,,a","",""
"ASN00039090","1985-09","-24.9503","150.0725","142.0","THEODORE DPI, AS","4",",a","2",",a","0",",a","","","","","","","19850921",",,a","","","10.0",",,a,21,","","","19.8",",,,a","",""
"ASN00039090","1985-10","-24.9503","150.0725","142.0","THEODORE DPI, AS","6","2,a","5","2,a","1","2,a","","","","","","","19851021",",2,a","","","51.2","2,,a,21,","","","100.4",",a,,a","",""
"ASN00039090","1985-11","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","3",",a","1",",a","","","","","","","19851126",",,a","","","27.0",",,a,26,","","","58.8",",,,a","",""
"ASN00039090","1985-12","-24.9503","150.0725","142.0","THEODORE DPI, AS","5",",a","5",",a","0",",a","","","","","","","19851223",",,a","","","22.2",",,a,23,","","","69.4",",,,a","",""
"ASN00039090","1986-01","-24.9503","150.0725","142.0","THEODORE DPI, AS","6",",a","4",",a","1",",a","","","","","","","19860106",",,a","","","41.0",",,a,06,","","","82.8",",,,a","",""
"ASN00039090","1986-02","-24.9503","150.0725","142.0","THEODORE DPI, AS","10",",a","8",",a","0",",a","","","","","","","19860210",",,a","","","20.8",",,a,10,","","","77.2",",,,a","",""
"ASN00039090","1986-03","-24.9503","150.0725","142.0","THEODORE DPI, AS","1",",a","1",",a","0",",a","","","","","","","19860310",",,a","","","3.2",",,a,10,","","","3.2",",,,a","",""
"ASN00039090","1986-04","-24.9503","150.0725","142.0","THEODORE DPI, AS","2",",a","1",",a","0",",a","","","","","","","19860416",",,a","","","3.8",",,a,16,","","","5.6",",,,a","",""
